Kreise_Code,EU_Code,year,gva,wrk,gvapw_GI,ln_gvapw_GI,ln_gvapw_GI.d1
3251,DE922,2008.0,1098.9,26.04,42.20046082949309,3.74243114111251,0.11562030876382767
3251,DE922,2009.0,969.3,26.09,37.15216558068225,3.615022062349925,-0.127409078762585
3251,DE922,2010.0,1025.6,26.14,39.23488905891354,3.66956637797033,0.05454431562040485
3251,DE922,2011.0,1082.6,26.95,40.17068645640074,3.693137537007871,0.023571159037541367
3251,DE922,2012.0,1079.2,27.57,39.14399709829525,3.667247079857841,-0.025890457150030244
3251,DE922,2013.0,1076.0,27.51,39.1130498000727,3.6664561657852466,-0.0007909140725943509
3251,DE922,2014.0,1103.5,27.18,40.599705665930834,3.7037608169737934,0.03730465118854687
3251,DE922,2015.0,1100.3,27.47,40.05460502366218,3.6902436487686843,-0.013517168205109176
3251,DE922,2016.0,1135.2,27.5,41.28,3.720378121173307,0.03013447240462286
3251,DE922,2017.0,1174.2,28.13,41.7419125488802,3.73150572112832,0.01112759995501289
3251,DE922,2018.0,1221.1,28.17,43.34753283635072,3.769249788950695,0.03774406782237483
3251,DE922,2019.0,1231.4,28.05,43.900178253119435,3.7819183805084045,0.012668591557709608
3252,DE923,1995.0,370.8,14.28,25.966386554621852,3.2568028767802617,
3252,DE923,1996.0,369.2,14.98,24.646194926568757,3.204622524539624,-0.052180352240637884
3252,DE923,1997.0,376.4,15.07,24.97677504976775,3.21794639507282,0.013323870533196391
3252,DE923,1998.0,388.3,14.95,25.973244147157192,3.257066936900926,0.03912054182810598
3252,DE923,1999.0,394.3,15.06,26.181938911022577,3.265069818511834,0.008002881610907675
3252,DE923,2000.0,407.7,15.43,26.42255346727155,3.274217943450138,0.009148124938304303
3252,DE923,2001.0,413.5,15.54,26.60875160875161,3.281240169524245,0.00702222607410663
3252,DE923,2002.0,403.1,16.03,25.146600124766064,3.2247227035016586,-0.05651746602258623
3252,DE923,2003.0,413.3,14.79,27.94455713319811,3.330222444794978,0.10549974129331963
3252,DE923,2004.0,434.9,15.24,28.536745406824146,3.3511925693450926,0.020970124550114377
3252,DE923,2005.0,442.1,15.22,29.0473061760841,3.3689257483986577,0.017733179053565085
3252,DE923,2006.0,487.8,15.03,32.455089820359284,3.479857282016937,0.11093153361827923
3252,DE923,2007.0,494.7,15.08,32.80503978779841,3.4905821556538528,0.010724873636915877
3252,DE923,2008.0,499.3,15.05,33.17607973421927,3.5018291263116788,0.011246970657825983
3252,DE923,2009.0,450.1,15.1,29.80794701986755,3.3947750364780083,-0.10705408983367048
3252,DE923,2010.0,455.7,14.99,30.400266844563042,3.4144513861553305,0.019676349677322236
3252,DE923,2011.0,464.9,14.96,31.076203208556148,3.436442356150208,0.021990969994877485
3252,DE923,2012.0,465.5,14.89,31.262592343854934,3.4424222500212043,0.005979893870996289
3252,DE923,2013.0,472.6,14.78,31.975642760487148,3.4649744492327517,0.022552199211547386
3252,DE923,2014.0,469.7,14.67,32.01772324471711,3.466289600878059,0.0013151516453073775
3252,DE923,2015.0,471.1,14.48,32.53453038674033,3.482301998748425,0.016012397870365902
3252,DE923,2016.0,473.3,14.39,32.89089645587213,3.4931959160129256,0.010893917264500619
3252,DE923,2017.0,483.4,14.2,34.04225352112676,3.5276025036621674,0.03440658764924187
3252,DE923,2018.0,492.9,14.04,35.10683760683761,3.558395915113667,0.030793411451499608
3252,DE923,2019.0,482.2,13.87,34.76568132660418,3.5486307314203303,-0.009765183693336787
3254,DE925,1995.0,745.6,28.77,25.91588460201599,3.254856085807925,
3254,DE925,1996.0,742.3,29.47,25.188327112317612,3.226380677373898,-0.02847540843402685
3254,DE925,1997.0,756.8,29.52,25.636856368563684,3.244031018005397,0.01765034063149873
3254,DE925,1998.0,780.8,29.61,26.369469773725093,3.2722068929853827,0.02817587497998586
3254,DE925,1999.0,792.9,30.11,26.333444038525407,3.2708397677847105,-0.0013671252006721701
3254,DE925,2000.0,819.9,30.85,26.57698541329011,3.280045631250735,0.009205863466024589
3254,DE925,2001.0,813.8,30.12,27.018592297476758,3.2965252326358967,0.01647960138516158
3254,DE925,2002.0,807.2,26.47,30.49489988666415,3.4175594528003894,0.12103422016449272
3254,DE925,2003.0,834.7,27.68,30.15534682080925,3.406362248107222,-0.011197204693167429
3254,DE925,2004.0,862.7,28.58,30.185444366689996,3.407359833580812,0.000997585473589968
3254,DE925,2005.0,867.0,28.08,30.87606837606838,3.4299813976229316,0.02262156404211968
3254,DE925,2006.0,996.6,27.83,35.8102766798419,3.578234910309505,0.14825351268657316
3254,DE925,2007.0,984.8,27.83,35.38627380524614,3.5663239993324445,-0.011910910977060318
3254,DE925,2008.0,1052.9,27.93,37.69781596849266,3.629602160905628,0.06327816157318367
3254,DE925,2009.0,976.5,27.77,35.163845876845514,3.5600184489980253,-0.06958371190760282
3254,DE925,2010.0,1013.3,27.61,36.700470843897136,3.602789584512209,0.042771135514183545
3254,DE925,2011.0,1016.5,27.93,36.394557823129254,3.594419253111316,-0.008370331400892717
3254,DE925,2012.0,1123.9,28.38,39.60183227625089,3.678875386792325,0.0844561336810088
3254,DE925,2013.0,1016.7,28.39,35.81190560056358,3.5782803967962353,-0.10059498999608962
3254,DE925,2014.0,997.9,27.69,36.038280967858434,3.584581733707396,0.00630133691116086
3254,DE925,2015.0,985.4,27.53,35.79367962223029,3.577771330955347,-0.006810402752049249
3254,DE925,2016.0,955.9,26.8,35.667910447761194,3.574251417552906,-0.003519913402441066
3254,DE925,2017.0,975.2,26.68,36.55172413793104,3.598728357119639,0.024476939566733247
3254,DE925,2018.0,1007.5,26.7,37.734082397003746,3.6305637284146344,0.03183537129499525
3254,DE925,2019.0,1039.7,26.55,39.16007532956686,3.6676577412959768,0.0370940128813424
3255,DE926,1995.0,139.4,6.87,20.29112081513828,3.0101833920921655,
3255,DE926,1996.0,138.8,6.7,20.716417910447763,3.030926521675784,0.020743129583618458
3255,DE926,1997.0,141.5,6.64,21.310240963855424,3.05918775359495,0.028261231919166185
3255,DE926,1998.0,146.0,6.77,21.56573116691285,3.0711055347841527,0.011917781189202614
3255,DE926,1999.0,148.2,6.71,22.086438152011922,3.0949637618783963,0.023858227094243567
3255,DE926,2000.0,153.3,6.87,22.314410480349345,3.1052326796435104,0.010268917765114072
3255,DE926,2001.0,152.6,6.6,23.12121212121212,3.1407504698179767,0.035517790174466324
3255,DE926,2002.0,138.9,6.09,22.807881773399018,3.1271061680384924,-0.01364430177948428
3255,DE926,2003.0,149.0,6.0,24.833333333333332,3.2121868367174042,0.08508066867891184
3255,DE926,2004.0,154.9,6.26,24.744408945686903,3.2085995623108157,-0.0035872744065885698
3255,DE926,2005.0,152.4,5.99,25.442404006677798,3.2364172311251878,0.027817668814372087
3255,DE926,2006.0,172.1,5.96,28.875838926174495,3.3630052221402353,0.12658799101504759
3255,DE926,2007.0,176.3,6.13,28.76019575856444,3.3589923394557046,-0.004012882684530705
3255,DE926,2008.0,187.8,6.13,30.636215334420882,3.4221828168260426,0.063190477370338
3255,DE926,2009.0,172.9,6.04,28.625827814569536,3.3543093807425213,-0.06787343608352137
3255,DE926,2010.0,176.0,6.05,29.090909090909093,3.3704257229954018,0.0161163422528805
3255,DE926,2011.0,180.3,6.05,29.801652892561986,3.3945638581665216,0.024138135171119846
3255,DE926,2012.0,171.9,5.92,29.037162162162165,3.3685764634928894,-0.025987394673632203
3255,DE926,2013.0,175.9,5.96,29.51342281879195,3.3848451706662543,0.016268707173364927
3255,DE926,2014.0,179.6,5.92,30.33783783783784,3.412395706972185,0.027550536305930517
3255,DE926,2015.0,176.4,5.81,30.361445783132535,3.413173572708871,0.0007778657366861452
3255,DE926,2016.0,181.8,5.83,31.183533447684393,3.4398901813809775,0.026716608672106457
3255,DE926,2017.0,191.3,5.85,32.700854700854705,3.4874012152024423,0.04751103382146482
3255,DE926,2018.0,203.1,5.95,34.134453781512605,3.5303072490288008,0.04290603382635849
3255,DE926,2019.0,203.7,5.89,34.584040747028865,3.5433923255692648,0.01308507654046398
3256,DE927,1995.0,272.0,11.37,23.92260334212841,3.174823758533553,
3256,DE927,1996.0,270.8,12.49,21.68134507606085,3.0764522169006336,-0.09837154163291917
3256,DE927,1997.0,276.1,12.74,21.67189952904239,3.0760164687920915,-0.0004357481085421888
3256,DE927,1998.0,284.8,12.77,22.302270947533284,3.1046885094933727,0.028672040701281265
3256,DE927,1999.0,289.2,12.86,22.488335925349922,3.112996771475136,0.008308261981763376
3256,DE927,2000.0,299.1,13.02,22.972350230414747,3.134291328855479,0.021294557380342916
3256,DE927,2001.0,298.6,12.64,23.623417721518987,3.1622384963863786,0.02794716753089954
3256,DE927,2002.0,289.7,10.68,27.125468164794007,3.300473071243256,0.1382345748568774
3256,DE927,2003.0,308.2,11.9,25.899159663865543,3.2542105227685316,-0.04626254847472433
3256,DE927,2004.0,326.8,12.09,27.030603804797355,3.2969696983591468,0.04275917559061515
3256,DE927,2005.0,331.0,11.87,27.885425442291492,3.3281041667554865,0.03113446839633971
3256,DE927,2006.0,372.6,11.8,31.576271186440678,3.452405926695869,0.12430175994038262
3256,DE927,2007.0,365.1,11.74,31.098807495741056,3.437169474261641,-0.01523645243422811
3256,DE927,2008.0,434.6,11.61,37.43324720068907,3.6225592721125293,0.18538979785088827
3256,DE927,2009.0,386.8,11.61,33.3161068044789,3.5060409678693394,-0.11651830424318987
3256,DE927,2010.0,423.6,11.9,35.596638655462186,3.5722512136097677,0.06621024574042833
3256,DE927,2011.0,433.5,12.07,35.91549295774648,3.5811687611111562,0.008917547501388512
3256,DE927,2012.0,456.8,12.22,37.38134206219313,3.621171704598351,0.04000294348719491
3256,DE927,2013.0,455.6,12.24,37.22222222222222,3.616905954488847,-0.0042657501095040296
3256,DE927,2014.0,478.7,12.21,39.205569205569205,3.66881880827585,0.051912853787003055
3256,DE927,2015.0,454.7,11.99,37.923269391159295,3.635564891791542,-0.0332539164843082
3256,DE927,2016.0,464.3,12.01,38.659450457951706,3.654791258933984,0.01922636714244197
3256,DE927,2017.0,478.6,12.07,39.65202982601491,3.6801421403648327,0.025350881430848737
3256,DE927,2018.0,493.3,12.12,40.70132013201321,3.7062605275985243,0.026118387233691642
3256,DE927,2019.0,505.7,12.07,41.89726594863297,3.735220572976497,0.028960045377972587
3257,DE928,1995.0,314.9,11.91,26.439966414777494,3.27487674473977,
3257,DE928,1996.0,313.5,12.93,24.245939675174014,3.1882491672892095,-0.08662757745056071
3257,DE928,1997.0,319.6,12.96,24.660493827160494,3.205202522967991,0.016953355678781534
3257,DE928,1998.0,329.7,13.13,25.110434120335107,3.22328346176298,0.018080938794989176
3257,DE928,1999.0,334.8,13.23,25.306122448979593,3.231046360488456,0.007762898725475864
3257,DE928,2000.0,346.2,13.68,25.307017543859647,3.231081730547704,3.537005924814096e-05
3257,DE928,2001.0,362.3,13.68,26.483918128654974,3.2765376857066273,0.04545595515892309
3257,DE928,2002.0,352.1,14.41,24.434420541290773,3.1959928161495763,-0.08054486955705098
3257,DE928,2003.0,368.8,13.31,27.70848985725019,3.3217388592754187,0.12574604312584237
3257,DE928,2004.0,392.1,13.81,28.392469225199132,3.346123941877085,0.024385082601666497
3257,DE928,2005.0,400.8,13.79,29.064539521392316,3.3695188579654447,0.02339491608835953
3257,DE928,2006.0,449.7,13.96,32.2134670487106,3.4723845964424354,0.10286573847699065
3257,DE928,2007.0,444.7,14.29,31.11966410076977,3.437839905574875,-0.0345446908675604
3257,DE928,2008.0,433.7,14.57,29.766643788606725,3.3933884306342073,-0.0444514749406677
3257,DE928,2009.0,403.3,14.71,27.416723317471106,3.311153167265976,-0.08223526336823106
3257,DE928,2010.0,412.2,14.62,28.194254445964432,3.3391182141347264,0.027965046868750232
3257,DE928,2011.0,411.3,14.67,28.03680981595092,3.3335182830814882,-0.005599931053238194
3257,DE928,2012.0,405.5,14.36,28.23816155988858,3.3406743099353897,0.007156026853901487
3257,DE928,2013.0,401.9,14.02,28.666191155492154,3.3557184198487113,0.015044109913321613
3257,DE928,2014.0,437.3,14.08,31.058238636363637,3.4358641076889787,0.08014568784026732
3257,DE928,2015.0,486.4,14.35,33.89547038327526,3.523281388446327,0.08741728075734834
3257,DE928,2016.0,501.5,14.29,35.09447165850245,3.558043615460214,0.03476222701388698
3257,DE928,2017.0,526.6,14.97,35.177020708082836,3.5603930486306723,0.002349433170458326
3257,DE928,2018.0,550.8,14.62,37.67441860465116,3.628981312532867,0.06858826390219486
3257,DE928,2019.0,561.6,14.63,38.38687628161313,3.6477156376795685,0.01873432514670137
3351,DE931,1995.0,540.0,18.07,29.883785279468732,3.397316034954183,
3351,DE931,1996.0,537.6,18.27,29.425287356321842,3.3818544188190245,-0.015461616135158618
3351,DE931,1997.0,548.1,18.01,30.433092726263187,3.415530592864206,0.03367617404518164
3351,DE931,1998.0,565.4,17.74,31.871476888387825,3.4617114683780565,0.04618087551385042
3351,DE931,1999.0,574.2,17.84,32.18609865470852,3.4715346405351,0.009823172157043647
3351,DE931,2000.0,593.7,18.5,32.0918918918919,3.468603409192351,-0.0029312313427491965
3351,DE931,2001.0,623.0,18.18,34.26842684268427,3.5342244300381203,0.06562102084576926
3351,DE931,2002.0,577.0,17.35,33.25648414985591,3.5042497601152314,-0.029974669922888886
3351,DE931,2003.0,624.3,16.88,36.9845971563981,3.6105015328998875,0.10625177278465614
3351,DE931,2004.0,653.9,17.54,37.280501710376285,3.6184704476231935,0.007968914723305964
3351,DE931,2005.0,651.8,17.44,37.37385321100917,3.6209713479226275,0.0025009002994340612
3351,DE931,2006.0,706.1,17.19,41.076207097149506,3.7154290511275434,0.09445770320491587
3351,DE931,2007.0,694.6,17.21,40.360255665310866,3.6978455300865254,-0.017583521041018013
3351,DE931,2008.0,699.9,17.29,40.48004626951995,3.700809168000295,0.0029636379137696345
3351,DE931,2009.0,651.2,17.26,37.72885283893395,3.630425129033049,-0.0703840389672461
3351,DE931,2010.0,660.3,17.48,37.774599542334094,3.631636906973136,0.0012117779400870887
3351,DE931,2011.0,664.3,17.62,37.70147559591373,3.6296992341631618,-0.0019376728099742557
3351,DE931,2012.0,662.5,17.62,37.59931895573212,3.6269859373523436,-0.002713296810818111
3351,DE931,2013.0,657.4,17.81,36.91184727681078,3.6085325639285486,-0.01845337342379505
3351,DE931,2014.0,674.8,17.99,37.509727626459146,3.6246003027093714,0.016067738780822793
3351,DE931,2015.0,673.9,17.88,37.69015659955257,3.6293989622068032,0.004798659497431856
3351,DE931,2016.0,684.9,17.88,38.30536912751678,3.6455900724584915,0.01619111025168829
3351,DE931,2017.0,691.5,17.79,38.87015177065768,3.660226649427069,0.014636576968577675
3351,DE931,2018.0,709.1,17.86,39.703247480403135,3.681432984861598,0.021206335434528878
3351,DE931,2019.0,698.0,17.55,39.77207977207977,3.683165152850498,0.0017321679888997465
3352,DE932,1995.0,555.3,16.47,33.71584699453552,3.5179679640580126,
3352,DE932,1996.0,552.8,16.39,33.72788285539963,3.5183248796977216,0.00035691563970896567
3352,DE932,1997.0,563.6,16.35,34.47094801223241,3.5401168826812626,0.021792002983541003
3352,DE932,1998.0,581.5,16.69,34.841222288795684,3.5508012342849753,0.010684351603712727
3352,DE932,1999.0,590.5,17.44,33.85894495412844,3.5222032171565836,-0.028598017128391717
3352,DE932,2000.0,610.6,17.75,34.4,3.5380565643793527,0.0158533472227691
3352,DE932,2001.0,644.9,17.81,36.20999438517687,3.5893351687147614,0.05127860433540876
3352,DE932,2002.0,631.1,18.37,34.35492651061513,3.5367454293631595,-0.05258973935160194
3352,DE932,2003.0,672.7,17.79,37.81337830241709,3.6326629633538166,0.09591753399065706
3352,DE932,2004.0,718.0,17.94,40.02229654403567,3.689436712417574,0.05677374906375743
3352,DE932,2005.0,724.0,17.78,40.719910011248594,3.7067171622999577,0.017280449882383753
3352,DE932,2006.0,766.8,17.64,43.469387755102034,3.772056960592844,0.06533979829288628
3352,DE932,2007.0,773.9,17.89,43.258803801006145,3.7672007687557856,-0.004856191837058432
3352,DE932,2008.0,737.1,18.14,40.63395810363837,3.7046041235082527,-0.06259664524753283
3352,DE932,2009.0,651.1,18.43,35.32826912642431,3.5646834685610846,-0.1399206549471681
3352,DE932,2010.0,658.0,18.6,35.376344086021504,3.5660433506061615,0.0013598820450768656
3352,DE932,2011.0,668.8,18.69,35.78384162653825,3.5774964403030203,0.011453089696858765
3352,DE932,2012.0,682.5,18.71,36.47781934794227,3.5967043867731165,0.01920794647009627
3352,DE932,2013.0,677.9,18.98,35.71654373024236,3.575613991255138,-0.021090395517978422
3352,DE932,2014.0,706.4,18.86,37.45493107104984,3.623138372084439,0.04752438082930066
3352,DE932,2015.0,683.0,18.84,36.252653927813164,3.590512590422573,-0.032625781661865805
3352,DE932,2016.0,690.4,18.93,36.47120972002113,3.5965231745479866,0.006010584125413665
3352,DE932,2017.0,707.6,18.99,37.261716692996316,3.617966437461436,0.021443262913449335
3352,DE932,2018.0,743.8,19.33,38.4790481117434,3.65011388827073,0.03214745080929404
3352,DE932,2019.0,760.7,19.51,38.990261404407995,3.6633119073682354,0.013198019097505398
3353,DE933,1995.0,923.1,22.51,41.00844069302532,3.713777916077465,
3353,DE933,1996.0,919.0,23.03,39.90447242726878,3.6864884085230933,-0.02728950755437154
3353,DE933,1997.0,936.9,23.63,39.64875158696572,3.680059461758326,-0.0064289467647671295
3353,DE933,1998.0,966.6,24.03,40.2247191011236,3.694481709662606,0.014422247904279928
3353,DE933,1999.0,981.5,24.66,39.80129764801298,3.6838995159803174,-0.010582193682288743
3353,DE933,2000.0,1015.0,25.58,39.679437060203284,3.680833095325191,-0.0030664206551263007
3353,DE933,2001.0,1053.5,25.46,41.37863315003928,3.7227646401149834,0.04193154478979233
3353,DE933,2002.0,1037.9,26.62,38.98948159278738,3.6632919070042775,-0.05947273311070589
3353,DE933,2003.0,1109.7,25.39,43.70618353682552,3.777489591789931,0.1141976847856534
3353,DE933,2004.0,1181.8,25.26,46.78543151227236,3.845571861989229,0.06808227019929802
3353,DE933,2005.0,1191.0,25.13,47.39355352168723,3.8584862177997996,0.012914355810570655
3353,DE933,2006.0,1325.1,25.41,52.14876033057851,3.9541004099385177,0.09561419213871813
3353,DE933,2007.0,1354.3,26.12,51.84915773353752,3.9483386902530953,-0.005761719685422495
3353,DE933,2008.0,1386.3,26.68,51.96026986506747,3.9504793854969074,0.0021406952438121074
3353,DE933,2009.0,1256.1,27.12,46.31637168141592,3.8354954986210124,-0.114983886875895
3353,DE933,2010.0,1310.6,27.26,48.07776962582538,3.87281990033701,0.03732440171599771
3353,DE933,2011.0,1324.3,27.95,47.38103756708408,3.8582220973318107,-0.014597803005199417
3353,DE933,2012.0,1343.0,28.69,46.81073544789125,3.846112566529964,-0.012109530801846624
3353,DE933,2013.0,1347.2,29.23,46.08963393773521,3.8305880643649077,-0.015524502165056298
3353,DE933,2014.0,1398.1,29.39,47.57060224566179,3.862214970562953,0.0316269061980452
3353,DE933,2015.0,1410.9,29.37,48.038815117466804,3.872009332408583,0.009794361845630206
3353,DE933,2016.0,1467.3,29.72,49.37079407806191,3.8993590363638626,0.02734970395527947
3353,DE933,2017.0,1551.0,30.84,50.29182879377432,3.91784261448141,0.018483578117547417
3353,DE933,2018.0,1670.4,31.85,52.445839874411305,3.9597810156701474,0.04193840118873737
3353,DE933,2019.0,1694.4,32.21,52.604781123874574,3.9628070115040344,0.003025995833886963
3354,DE934,1995.0,110.3,4.62,23.874458874458874,3.172809221165809,
3354,DE934,1996.0,109.8,4.66,23.56223175965665,3.1596450809378758,-0.01316414022793344
3354,DE934,1997.0,112.0,4.81,23.284823284823286,3.147801787177425,-0.011843293760450901
3354,DE934,1998.0,115.5,4.87,23.71663244353183,3.16617659286735,0.01837480568992511
3354,DE934,1999.0,117.3,4.95,23.696969696969695,3.1653471790788306,-0.0008294137885194175
3354,DE934,2000.0,121.3,5.07,23.925049309664693,3.1749259983469127,0.009578819268082128
3354,DE934,2001.0,126.0,5.06,24.901185770750992,3.214915423652104,0.03998942530519134
3354,DE934,2002.0,119.4,4.53,26.357615894039736,3.2717572614635593,0.05684183781145524
3354,DE934,2003.0,121.8,4.57,26.652078774617067,3.2828671503696834,0.011109888906124077
3354,DE934,2004.0,129.4,4.79,27.014613778705638,3.2963779706439764,0.013510820274293067
3354,DE934,2005.0,128.8,4.7,27.404255319148938,3.3106983049542404,0.014320334310264027
3354,DE934,2006.0,137.2,4.61,29.761388286334054,3.3932118582832276,0.08251355332898713
3354,DE934,2007.0,133.2,4.57,29.146608315098465,3.3723385532001755,-0.020873305083052074
3354,DE934,2008.0,147.0,4.52,32.522123893805315,3.4819205929345967,0.10958203973442115
3354,DE934,2009.0,132.0,4.49,29.398663697104677,3.380949220832208,-0.10097137210238882
3354,DE934,2010.0,135.8,4.51,30.11086474501109,3.404886061610009,0.023936840777801116
3354,DE934,2011.0,137.2,4.63,29.632829373650107,3.388882847193642,-0.016003214416366873
3354,DE934,2012.0,135.7,4.57,29.69365426695842,3.3909333619347097,0.002050514741067655
3354,DE934,2013.0,132.7,4.48,29.620535714285708,3.3884678949112677,-0.0024654670234420806
3354,DE934,2014.0,144.6,4.6,31.434782608695652,3.447915006229615,0.059447111318347456
3354,DE934,2015.0,141.0,4.49,31.403118040089087,3.4469071886240052,-0.001007817605609862
3354,DE934,2016.0,145.4,4.52,32.16814159292036,3.4709765712552794,0.024069382631274117
3354,DE934,2017.0,151.1,4.46,33.87892376681614,3.522793103246721,0.05181653199144165
3354,DE934,2018.0,158.1,4.57,34.59518599562363,3.543714539309313,0.02092143606259178
3354,DE934,2019.0,163.1,4.64,35.150862068965516,3.5596491433888042,0.015934604079491432
3355,DE935,1995.0,514.9,16.36,31.473105134474327,3.4491333758774947,
3355,DE935,1996.0,512.6,16.46,31.142162818955043,3.438562618681047,-0.010570757196447733
3355,DE935,1997.0,522.6,16.65,31.387387387387392,3.4464061366600593,0.007843517979012393
3355,DE935,1998.0,539.2,16.86,31.981020166073552,3.4651426070243883,0.018736470364328905
3355,DE935,1999.0,547.5,17.26,31.720741599072998,3.456970776035374,-0.008171830989014417
3355,DE935,2000.0,566.2,17.58,32.20705346985211,3.4721854804207686,0.01521470438539474
3355,DE935,2001.0,588.0,17.44,33.715596330275226,3.517960529417793,0.04577504899702456
3355,DE935,2002.0,588.6,17.31,34.00346620450607,3.5264624666112545,0.008501937193461373
3355,DE935,2003.0,617.3,18.09,34.123825317855164,3.529995829992646,0.003533363381391652
3355,DE935,2004.0,665.2,17.61,37.77399204997161,3.631620824810658,0.10162499481801168
3355,DE935,2005.0,690.6,17.7,39.016949152542374,3.6639961453761085,0.03237532056545067
3355,DE935,2006.0,758.1,17.76,42.68581081081081,3.753866565498234,0.08987042012212543
3355,DE935,2007.0,765.9,18.17,42.15189873417721,3.741279730507468,-0.012586834990766071
3355,DE935,2008.0,780.2,18.32,42.58733624454149,3.751556937826572,0.010277207319103976
3355,DE935,2009.0,709.9,18.51,38.35224203133441,3.646812988459934,-0.10474394936663778
3355,DE935,2010.0,742.7,18.41,40.342205323193916,3.697398199430264,0.050585210970329975
3355,DE935,2011.0,767.9,18.61,41.26276195593767,3.7199604456823385,0.02256224625207448
3355,DE935,2012.0,776.1,18.81,41.25996810207337,3.7198927345471544,-6.771113518411198e-05
3355,DE935,2013.0,772.5,19.03,40.59379926431949,3.7036153274638424,-0.016277407083312045
3355,DE935,2014.0,819.9,19.35,42.37209302325581,3.7464899621263412,0.042874634662498856
3355,DE935,2015.0,806.9,19.41,41.57135497166409,3.727411347673542,-0.019078614452799236
3355,DE935,2016.0,851.1,20.12,42.30119284294234,3.7448152852513767,0.01740393757783476
3355,DE935,2017.0,872.4,20.23,43.12407315867523,3.7640813831478197,0.019266097896442957
3355,DE935,2018.0,910.1,20.59,44.20106847984459,3.788748962543612,0.024667579395792227
3355,DE935,2019.0,920.1,20.62,44.62172647914646,3.7982208811995015,0.009471918655889588
3356,DE936,1995.0,279.7,8.94,31.286353467561522,3.443182011022491,
3356,DE936,1996.0,278.5,8.91,31.25701459034792,3.442243817884621,-0.0009381931378702468
3356,DE936,1997.0,283.9,8.99,31.57953281423804,3.4525092149953966,0.010265397110775787
3356,DE936,1998.0,292.9,9.42,31.093418259023352,3.436996165245416,-0.015513049749980468
3356,DE936,1999.0,297.4,9.11,32.64544456641054,3.4857053227541877,0.04870915750877147
3356,DE936,2000.0,307.6,9.82,31.323828920570268,3.4443791152651144,-0.04132620748907323
3356,DE936,2001.0,327.1,9.89,33.07381193124368,3.4987417889097174,0.05436267364460301
3356,DE936,2002.0,322.2,10.76,29.944237918215613,3.3993369160092355,-0.09940487290048194
3356,DE936,2003.0,346.0,9.74,35.52361396303901,3.5701976574032805,0.17086074139404506
3356,DE936,2004.0,371.2,10.08,36.82539682539682,3.6061877382688228,0.03599008086554223
3356,DE936,2005.0,374.7,10.18,36.80746561886051,3.605700694677265,-0.000487043591557601
3356,DE936,2006.0,418.2,10.22,40.919765166340504,3.7116132022189747,0.10591250754170956
3356,DE936,2007.0,413.6,10.38,39.845857418111756,3.685018445456477,-0.026594756762497784
3356,DE936,2008.0,393.2,10.75,36.57674418604651,3.5994126336993397,-0.08560581175713722
3356,DE936,2009.0,355.4,10.67,33.30834114339269,3.505807850406889,-0.09360478329245092
3356,DE936,2010.0,368.6,10.92,33.75457875457876,3.5191160749189643,0.013308224512075473
3356,DE936,2011.0,375.3,11.33,33.12444836716681,3.50027163110106,-0.01884444381790429
3356,DE936,2012.0,369.5,11.27,32.786157941437445,3.4900064123365717,-0.01026521876448827
3356,DE936,2013.0,363.8,11.15,32.62780269058296,3.4851647681778943,-0.004841644158677383
3356,DE936,2014.0,379.2,11.07,34.25474254742547,3.533825023660321,0.048660255482426695
3356,DE936,2015.0,380.1,10.81,35.161887141535615,3.559962744344086,0.026137720683764964
3356,DE936,2016.0,392.3,10.85,36.15668202764977,3.5878617732290383,0.027899028884952326
3356,DE936,2017.0,403.1,10.91,36.94775435380385,3.6095048702781405,0.021643097049102167
3356,DE936,2018.0,428.9,11.29,37.98937112488928,3.637306413361264,0.027801543083123548
3356,DE936,2019.0,446.8,11.56,38.65051903114187,3.654560203950814,0.01725379058955001
3357,DE937,1995.0,538.7,17.38,30.99539700805524,3.433838709849242,
3357,DE937,1996.0,536.4,17.54,30.581527936145953,3.4203961644634866,-0.013442545385755622
3357,DE937,1997.0,546.8,17.63,31.015314804310833,3.4344811084400155,0.01408494397652893
3357,DE937,1998.0,564.1,17.77,31.744513224535737,3.4577198985793705,0.023238790139354926
3357,DE937,1999.0,572.9,18.24,31.408991228070178,3.447094196768347,-0.010625701811023625
3357,DE937,2000.0,592.4,18.93,31.294241944004224,3.443434117172412,-0.0036600795959347288
3357,DE937,2001.0,596.8,18.49,32.2769064359113,3.4743520034905173,0.030917886318105214
3357,DE937,2002.0,608.5,17.86,34.07054871220605,3.5284333369792287,0.05408133348871136
3357,DE937,2003.0,655.7,18.47,35.50081212777477,3.5695555730584254,0.04112223607919674
3357,DE937,2004.0,714.8,19.33,36.97878944645629,3.6103444900650334,0.04078891700660803
3357,DE937,2005.0,720.2,19.39,37.142857142857146,3.6147714819602146,0.004426991895181143
3357,DE937,2006.0,811.7,19.64,41.32892057026476,3.72156251084081,0.10679102888059555
3357,DE937,2007.0,808.8,20.23,39.98022738507167,3.6883850165266074,-0.03317749431420269
3357,DE937,2008.0,884.2,20.36,43.42829076620826,3.771111089709821,0.08272607318321334
3357,DE937,2009.0,785.2,20.78,37.78633301251203,3.6319474767312245,-0.13916361297859625
3357,DE937,2010.0,839.5,21.12,39.74905303030303,3.682586017679535,0.05063854094831033
3357,DE937,2011.0,915.8,21.2,43.198113207547166,3.765796818545028,0.08321080086549326
