Kreise_Code,EU_Code,year,gva,wrk,gvapw_F,ln_gvapw_F,ln_gvapw_F.d1
3461,DE94G,1999.0,199.6,2.57,77.66536964980546,4.352409464970235,0.015093872934324182
3461,DE94G,2000.0,195.0,2.48,78.62903225806451,4.364740998386856,0.012331533416620744
3461,DE94G,2001.0,185.0,2.38,77.73109243697479,4.353255337394941,-0.011485660991914948
3461,DE94G,2002.0,161.4,2.42,66.69421487603306,4.200118215667254,-0.15313712172768756
3461,DE94G,2003.0,179.4,2.27,79.03083700440529,4.369838118131384,0.1697199024641307
3461,DE94G,2004.0,137.7,2.17,63.456221198156676,4.150350238182241,-0.21948787994914376
3461,DE94G,2005.0,138.7,2.25,61.64444444444444,4.121383111104457,-0.028967127077783594
3461,DE94G,2006.0,147.2,2.31,63.72294372294372,4.154544681761074,0.033161570656616846
3461,DE94G,2007.0,133.0,2.32,57.327586206896555,4.048781942543536,-0.1057627392175382
3461,DE94G,2008.0,144.5,2.28,63.377192982456144,4.149104064586138,0.10032212204260205
3461,DE94G,2009.0,150.3,2.37,63.41772151898734,4.149743341611889,0.0006392770257512836
3461,DE94G,2010.0,158.8,2.42,65.6198347107438,4.183878008644441,0.034134667032551747
3461,DE94G,2011.0,176.0,2.52,69.84126984126983,4.24622509351482,0.0623470848703791
3461,DE94G,2012.0,163.0,2.63,61.97718631178707,4.126766354617089,-0.1194587388977304
3461,DE94G,2013.0,184.1,2.72,67.68382352941175,4.214847207931126,0.08808085331403692
3461,DE94G,2014.0,171.9,2.77,62.057761732851986,4.128065592189556,-0.08678161574156995
3461,DE94G,2015.0,153.4,2.84,54.014084507042256,3.989244836760041,-0.13882075542951533
3461,DE94G,2016.0,176.3,2.8,62.96428571428572,4.1425676722226665,0.15332283546262548
3461,DE94G,2017.0,176.7,2.86,61.78321678321678,4.123631754493889,-0.01893591772877734
3461,DE94G,2018.0,196.9,2.98,66.0738255033557,4.190772685127767,0.06714093063387772
