Kreise_Code,year,EU_Code,gdppc,ln_gdppc,ln_gdppc.d1,tas,tas2,prec,prec2,full05_colddays_f1,full95_hotdays_f1,full05_colddays_f2,full95_hotdays_f2,sq95_hotdays_f1,sq05_colddays_f1,sq95_hotdays_f2,sq05_colddays_f2,full95_wetweeks_f1,full05_dryweeks_f1,full00_dryweeks_f1,sq95_wetweeks_f1,sq05_dryweeks_f1,full95_wetweeks_f2,full05_dryweeks_f2,sq95_wetweeks_f2,sq05_dryweeks_f2,full_mean_precpd,full_std_precpd,sq_mean_precpd,sq_std_precpd,tas_m,tas_m2
9373,2009.0,DE236,33417.0,10.4168200315133,0.0278246631954708,8.49503218355031,72.16557179955554,8.337732500396237,69.5177832481637,20.0,29.0,22.0,22.0,14.0,9.0,9.0,14.0,1.0,2.0,0.0,1.0,8.0,1.0,3.0,1.0,2.0,3.05411446900961,4.416097341693384,3.0913153920938106,0.4581650262287752,14.213921845526855,202.03557423074554
9373,2010.0,DE236,36003.0,10.49135754729955,0.0745375157862504,7.368902191644437,54.30071951002218,8.806645456520894,77.55700419686009,37.0,29.0,43.0,24.0,36.0,25.0,30.0,25.0,3.0,2.0,1.0,3.0,8.0,3.0,3.0,3.0,3.0,3.2496846703029125,4.942927097469637,3.302402248224877,1.2636608823568256,14.111924771012099,199.14642074270486
9373,2011.0,DE236,37108.0,10.52158785877316,0.0302303114736108,8.97104345387299,80.47962065127744,7.823633966064509,61.20924843495828,11.0,23.0,12.0,15.0,29.0,1.0,23.0,1.0,2.0,4.0,2.0,3.0,16.0,2.0,3.0,3.0,4.0,3.104616653200204,5.544862958928344,3.162226048646837,0.9188795848158688,15.05107859872699,226.53496698505762
9373,2012.0,DE236,36438.0,10.50336746512563,-0.0182203936475318,8.65813005199762,74.96321599730432,7.488053513123872,56.07094541540676,20.0,35.0,21.0,26.0,37.0,21.0,30.0,22.0,2.0,2.0,1.0,3.0,8.0,2.0,2.0,2.0,2.0,2.645955304990767,4.041110739654714,2.6286203558260657,0.3938513040661022,16.285584948657597,265.22027711994286
9373,2013.0,DE236,38200.0,10.550590794594669,0.0472233294690376,8.186516536342737,67.01905299981307,8.6875685658422,75.4738475862095,13.0,32.0,14.0,25.0,31.0,9.0,22.0,10.0,3.0,3.0,2.0,4.0,12.0,2.0,3.0,3.0,3.0,3.0165168631396537,5.395312119008478,3.177206887030977,1.4917861460711046,15.5328192272086,241.26847314514117
9373,2014.0,DE236,40041.0,10.59765920814226,0.0470684135475938,9.725310333822724,94.58166108915904,6.954642804908037,48.36705654385913,2.0,23.0,2.0,15.0,41.0,4.0,34.0,5.0,3.0,3.0,0.0,3.0,12.0,3.0,3.0,3.0,3.0,2.4148065294819583,4.976072298554574,2.3652940937899363,1.3154373776007942,15.380432047686183,236.5576899734922
9373,2015.0,DE236,40751.0,10.615235658245211,0.0175764501029505,9.661797979184591,93.35034019057544,6.57715935479256,43.25902517833528,2.0,48.0,2.0,41.0,52.0,5.0,41.0,6.0,2.0,3.0,0.0,2.0,12.0,2.0,3.0,2.0,4.0,2.5592059746274565,4.70550992975841,2.567938345612962,0.445028762083813,16.11371540676252,259.65182421013577
9373,2016.0,DE236,41403.0,10.63110862095615,0.0158729627109384,8.9195184623734,79.55780960061995,7.872177192914453,61.97117375664248,6.0,39.0,6.0,26.0,18.0,3.0,14.0,9.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.801486545521157,4.605603758582248,2.9022566705901647,0.918234539748654,15.256879899502112,232.77238426783157
9373,2017.0,DE236,42550.0,10.65843513400152,0.0273265130453701,8.937302645709773,79.8753785810109,8.263905515568837,68.29213437024904,16.0,46.0,16.0,34.0,49.0,12.0,31.0,14.0,3.0,4.0,0.0,2.0,16.0,2.0,4.0,2.0,6.0,3.228088092019078,4.898168992863463,3.228827116541182,0.3380518438016996,15.30147408525371,234.13510918169086
9373,2018.0,DE236,41412.0,10.631325972886003,-0.0271091611155167,10.090024328098576,101.8085909416211,6.8297206341581775,46.64508394064598,8.0,57.0,8.0,40.0,53.0,9.0,38.0,10.0,4.0,2.0,0.0,4.0,8.0,4.0,4.0,4.0,3.0,2.688866391400857,5.315888212011951,2.672479049431876,0.3182947545019144,15.535440503143667,241.34991162671673
9373,2019.0,DE236,40325.0,10.60472690299341,-0.0265990698925939,9.720963243118836,94.49712637406743,7.050031859709152,49.70294922291408,6.0,44.0,8.0,39.0,51.0,2.0,35.0,4.0,3.0,2.0,2.0,4.0,8.0,2.0,2.0,3.0,3.0,2.8087776333502594,4.601864761967319,2.867456019513916,0.6620822850045068,15.606901015111239,243.5753592954802
9374,1990.0,DE237,17943.0,9.794955345712667,,8.113525267210278,65.82929226165962,7.321621079664675,53.60613523419013,6.0,23.0,5.0,23.0,36.0,7.0,35.0,6.0,3.0,4.0,1.0,3.0,16.0,3.0,4.0,3.0,4.0,2.6431845052941068,4.512213214627887,2.640901475541661,0.1783911496489559,14.0442117137711,197.23988266122538
9374,1991.0,DE237,21877.0,9.993191135617908,0.1982357899052402,7.200301173539592,51.844336989675625,6.092859130077199,37.12293237896508,21.0,22.0,20.0,22.0,28.0,15.0,26.0,13.0,3.0,6.0,0.0,3.0,24.0,3.0,6.0,3.0,5.0,2.2819697116394013,4.492447433103248,2.2448793479686144,0.6329191743290087,14.186669943087544,201.26160407410356
9374,1992.0,DE237,25471.0,10.145295829079494,0.1521046934615864,8.209771156737753,67.40034244600315,7.618823015965068,58.04646414859906,9.0,30.0,9.0,28.0,24.0,10.0,20.0,10.0,4.0,6.0,1.0,4.0,24.0,4.0,6.0,3.0,5.0,2.9303165446019466,4.640690951745516,2.9356394065722275,0.5561384618409054,14.065829798157514,197.84756791073585
9374,1993.0,DE237,22803.0,10.03464738523415,-0.1106484438453438,7.555365702261137,57.08355089490393,8.302098493147959,68.92483938992962,19.0,22.0,19.0,21.0,29.0,11.0,27.0,11.0,2.0,4.0,0.0,1.0,16.0,2.0,4.0,1.0,5.0,3.0635049790213884,5.029570009973605,3.0420174599711296,0.6297251299020991,14.069648709438285,197.9550148069984
9374,1994.0,DE237,21069.0,9.95555804482713,-0.0790893404070196,8.988973399050039,80.80164276882921,7.94257756554118,63.08453838463806,7.0,46.0,7.0,41.0,45.0,9.0,44.0,9.0,4.0,2.0,0.0,3.0,8.0,3.0,2.0,3.0,1.0,2.7482967354813788,4.235667026251704,2.806096166324082,0.7064770258886217,15.333169808820479,235.10609638612385
9374,1995.0,DE237,20493.0,9.92783864339996,-0.0277194014271717,7.814366625380636,61.06432575586275,9.609740679032017,92.3471159182427,12.0,41.0,12.0,34.0,36.0,9.0,33.0,11.0,7.0,2.0,0.0,7.0,8.0,7.0,2.0,7.0,1.0,3.235602922232998,5.360463062840276,3.300407709159209,0.9650337545612362,14.558898734816175,211.96153237063203
9374,1996.0,DE237,19987.0,9.90283734119454,-0.0250013022054176,6.2607743533981655,39.19729550416822,6.483126630427944,42.03093090616399,40.0,17.0,39.0,15.0,15.0,26.0,13.0,29.0,3.0,3.0,2.0,1.0,12.0,1.0,3.0,1.0,2.0,2.227878567157369,4.170339242386229,2.199000176648271,0.9033339405699664,12.749894277901133,162.55980409765604
9374,1997.0,DE237,20510.0,9.928667851066429,0.025830509871886,7.780401466270314,60.53464697634126,6.823182327235225,46.5558170706951,16.0,33.0,16.0,26.0,22.0,12.0,21.0,15.0,4.0,2.0,1.0,4.0,8.0,4.0,2.0,4.0,2.0,2.481157209903717,4.166348107147847,2.497294192426255,0.2982586388632267,14.109423385968961,199.07582828452783
9374,1998.0,DE237,21285.0,9.965757878262252,0.0370900271958252,8.124480681915514,66.00718635081839,9.769877526443237,95.45050688170058,14.0,27.0,14.0,24.0,34.0,9.0,32.0,11.0,4.0,3.0,0.0,5.0,12.0,4.0,3.0,5.0,3.0,3.300634299474067,5.485827583997293,3.2722922784905744,1.1994909058315757,15.742816145092343,247.83626017818014
9374,1999.0,DE237,21793.0,9.989344096295811,0.023586218033559,8.26016889890482,68.23039023843445,7.600667671090426,57.770149046359165,10.0,26.0,10.0,19.0,21.0,4.0,16.0,4.0,0.0,2.0,0.0,1.0,8.0,0.0,1.0,1.0,1.0,2.66690093722471,3.855255189826875,2.6990000143491515,0.3300384534875163,14.449725931306261,208.7945794898646
9374,2000.0,DE237,23307.0,10.056509023618531,0.0671649273227199,8.916521205602582,79.50435040996051,7.816266839084958,61.09402729977916,9.0,32.0,9.0,25.0,37.0,6.0,32.0,6.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.596766391722577,3.878562095775473,2.6226787337279567,0.8654194446912765,15.30353501176429,234.19818385629543
9374,2001.0,DE237,24007.0,10.086100733470296,0.0295917098517648,8.099866594232612,65.60783884436542,9.462049601307466,89.53038265760279,11.0,35.0,15.0,29.0,46.0,12.0,34.0,17.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,3.133129007055452,4.460237250601793,3.14097049710696,0.3832988689687601,14.51242968037311,210.61061522777436
9374,2002.0,DE237,24359.0,10.100656670078102,0.014555936607806,8.631963087566838,74.51078674511642,11.14410765385396,124.1911354006864,13.0,31.0,13.0,21.0,33.0,17.0,26.0,18.0,6.0,2.0,0.0,6.0,8.0,5.0,2.0,5.0,2.0,3.777663611475917,5.998852972874891,3.748334498935115,0.3548697027021731,14.805272206267512,219.19608510167728
9374,2003.0,DE237,23659.0,10.071498871212288,-0.029157798865814,8.669577843368128,75.16157998221955,5.67061316039794,32.15585361487831,21.0,65.0,23.0,54.0,58.0,10.0,56.0,12.0,2.0,5.0,1.0,3.0,20.0,1.0,5.0,1.0,6.0,2.2957948017805423,4.446255161403665,2.3085931361854466,0.348800634727013,14.811660304013694,219.38528096149503
9374,2004.0,DE237,23242.0,10.05371626578282,-0.0177826054294687,7.967871105082216,63.4869699472041,8.129138821021654,66.08289797144131,8.0,29.0,11.0,25.0,35.0,6.0,25.0,7.0,3.0,3.0,2.0,3.0,12.0,3.0,3.0,3.0,3.0,2.793518495196444,4.553888123267418,2.8349006322190267,0.8551427299866903,14.654727549486827,214.76103954968818
9374,2005.0,DE237,24000.0,10.085809109330082,0.0320928435472627,7.97880479815231,63.66132600701832,7.213641900542501,52.03662946926242,20.0,38.0,25.0,27.0,41.0,6.0,35.0,8.0,2.0,3.0,1.0,2.0,12.0,2.0,3.0,2.0,4.0,2.6520742281406235,4.266962326710302,2.672539514828095,0.8806950374191599,15.088431518401762,227.6607656854997
9374,2006.0,DE237,23441.0,10.062241904896988,-0.0235672044330943,8.428698282602632,71.04295473914856,8.034434763789516,64.5521419735895,20.0,43.0,23.0,36.0,47.0,6.0,42.0,8.0,4.0,4.0,1.0,4.0,16.0,3.0,4.0,3.0,4.0,2.9867787225983338,4.834696072799011,3.0653417963112624,1.353134059337579,14.05083863383439,197.42606631405306
9374,2007.0,DE237,25013.0,10.127150968697189,0.0649090638002007,8.874153557263638,78.75060135789488,9.185412305983329,84.37179923090997,3.0,28.0,5.0,20.0,35.0,7.0,31.0,7.0,3.0,2.0,1.0,3.0,8.0,3.0,2.0,3.0,3.0,3.466193323012579,4.5727647803226885,3.502966392393243,0.6990798310211614,14.873741043281186,221.2281726225873
9374,2008.0,DE237,25416.0,10.143134175949353,0.0159832072521641,8.456574457684303,71.51365155835856,7.802683563564217,60.88187079311518,2.0,35.0,3.0,21.0,34.0,15.0,24.0,19.0,3.0,3.0,0.0,2.0,12.0,2.0,3.0,2.0,3.0,2.6813345579258483,3.978179896254922,2.6968387818248982,0.4746318984072059,14.529370600432172,211.10261004470271
9374,2009.0,DE237,24649.0,10.112491610696615,-0.0306425652527373,8.12644187017985,66.03905746941217,8.268206896746417,68.36324528740501,18.0,32.0,21.0,14.0,10.0,11.0,7.0,11.0,3.0,2.0,0.0,3.0,8.0,3.0,2.0,3.0,2.0,3.143804903705863,4.819619515304613,3.201731114912725,0.5984480104116898,13.62443226649283,185.62515458425096
9374,2010.0,DE237,26066.0,10.168387062090664,0.0558954513940488,6.915764094929307,47.82779301671338,8.718561455986874,76.01331386181997,39.0,30.0,45.0,23.0,36.0,24.0,27.0,27.0,3.0,2.0,0.0,3.0,8.0,2.0,2.0,2.0,2.0,3.253194573129432,4.355989422724477,3.335859790333416,1.2275458594441857,13.409390095927321,179.81174274475373
9374,2011.0,DE237,27571.0,10.22451977466945,0.0561327125787851,8.53513756887945,72.84857331969742,7.604265520767821,57.82485411033829,9.0,26.0,10.0,13.0,27.0,0.0,18.0,2.0,3.0,6.0,2.0,2.0,24.0,2.0,6.0,1.0,6.0,3.0911648458405767,4.981804636330233,3.0776443740400823,0.8642040311735996,14.584292402902852,212.70158489336984
9374,2012.0,DE237,28793.0,10.267887581025692,0.0433678063562439,8.263428770954953,68.28425505264607,7.267410561886536,52.81525627501998,20.0,39.0,22.0,29.0,39.0,18.0,27.0,25.0,3.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,2.0,2.614176461110264,3.843250078583036,2.5874447359122064,0.3596417016760706,15.689067883735936,246.1468510604744
9374,2013.0,DE237,29790.0,10.301928045707328,0.0340404646816345,7.8165552093374275,61.09853534062008,8.077403049784113,65.24444002866169,11.0,33.0,16.0,25.0,31.0,10.0,17.0,13.0,6.0,3.0,1.0,4.0,12.0,3.0,3.0,3.0,4.0,2.937237472648769,5.015152619080853,3.0125687575865885,1.2858016087929576,14.85862285850107,220.7786732511705
9374,2014.0,DE237,31601.0,10.360944044643912,0.0590159989365854,9.414122560523964,88.62570358456628,6.5272422529940775,42.6048914292712,2.0,30.0,3.0,18.0,42.0,5.0,28.0,6.0,4.0,3.0,0.0,4.0,12.0,4.0,3.0,4.0,3.0,2.453850471050406,4.4555450613121605,2.3879730843227063,1.1519596831402543,15.109326724775377,228.29175407601142
9374,2015.0,DE237,32437.0,10.387055025531255,0.026110980887342,9.23981214949347,85.37412855792715,6.292583971032551,39.59661303249579,1.0,48.0,2.0,39.0,50.0,7.0,38.0,8.0,1.0,2.0,0.0,1.0,8.0,1.0,2.0,1.0,2.0,2.477395264186045,4.135470512345828,2.473352322918449,0.3287121789883891,15.45537148297565,238.86850767677694
9374,2016.0,DE237,32494.0,10.388810735889695,0.0017557103584397,8.496794355772284,72.19551432428375,7.2317329864499955,52.29796198730897,6.0,40.0,7.0,21.0,17.0,3.0,10.0,9.0,4.0,1.0,0.0,3.0,4.0,1.0,1.0,4.0,3.0,2.7085142271348266,3.925539158501176,2.7984720719087206,0.8465708083753848,14.862659090246483,220.89863523288642
9374,2017.0,DE237,33209.0,10.41057620250521,0.0217654666155144,8.510509563197754,72.42877302528042,7.733211030014655,59.80255283474032,13.0,44.0,16.0,29.0,47.0,11.0,23.0,14.0,1.0,2.0,0.0,1.0,8.0,1.0,2.0,1.0,4.0,3.020785558599473,4.096621856310096,3.000853358836966,0.5363761239304277,14.47894558601989,209.63986528292486
9374,2018.0,DE237,34384.0,10.445346618882292,0.0347704163770821,9.67271508154974,93.5614170488398,5.646450030134301,31.88239794280365,7.0,56.0,8.0,40.0,54.0,8.0,37.0,10.0,3.0,2.0,0.0,3.0,8.0,3.0,3.0,3.0,3.0,2.3046734816874688,4.334141140371434,2.31380651897848,0.1564588998859369,15.174960553075957,230.27942778741135
9374,2019.0,DE237,34577.0,10.450944000123906,0.0055973812416141,9.275743212598131,86.0394121460603,6.4222132442657305,41.24482295482216,3.0,45.0,7.0,39.0,48.0,3.0,28.0,6.0,1.0,4.0,2.0,1.0,16.0,0.0,4.0,1.0,4.0,2.5086770485413017,3.778470078975474,2.5686854727690664,0.5547743073248328,14.880756912979905,221.43692630319921
9375,1990.0,DE238,18031.0,9.799847777776368,,8.820327916252541,77.7981845502239,7.205718853062209,51.92238418937616,8.0,26.0,8.0,25.0,34.0,8.0,31.0,8.0,4.0,4.0,0.0,3.0,16.0,3.0,4.0,3.0,3.0,2.493328322858896,4.44949906703694,2.5293624626843534,0.3693237826961282,14.813124108455867,219.4286458525164
9375,1991.0,DE238,18448.0,9.82271124250884,0.0228634647324721,7.850370900827929,61.62832328056592,6.54563189246045,42.845296871595366,25.0,25.0,25.0,22.0,27.0,15.0,22.0,15.0,3.0,4.0,1.0,3.0,16.0,3.0,4.0,3.0,3.0,2.5175507278694056,5.478095770958884,2.653376418682524,1.4118883014752523,14.171356001620483,200.82733092466486
9375,1992.0,DE238,18039.0,9.800291359707678,-0.0224198828011612,9.08637765643624,82.56225891538375,7.299092074720362,53.2767451152456,8.0,36.0,6.0,32.0,29.0,9.0,24.0,9.0,3.0,3.0,1.0,3.0,12.0,3.0,3.0,2.0,4.0,2.570102843211396,3.896743593976825,2.583963583550053,0.5659728015867689,14.787070808880726,218.65746310685248
9375,1993.0,DE238,17787.0,9.786223132375476,-0.014068227332201,8.407615019928723,70.68799032333106,8.29162934181425,68.75111714203501,21.0,23.0,19.0,20.0,30.0,10.0,30.0,9.0,5.0,4.0,1.0,4.0,16.0,5.0,4.0,3.0,4.0,2.8493571621354814,4.867783738588414,2.8176182634850564,0.9555621526956262,14.975625909580783,224.26937138370727
9375,1994.0,DE238,18266.0,9.812796687251623,0.0265735548761476,9.93334856791384,98.67141377167596,7.266901610555911,52.8078590175001,6.0,49.0,6.0,46.0,50.0,8.0,47.0,11.0,1.0,2.0,0.0,1.0,8.0,1.0,2.0,1.0,0.0,2.463356478154546,3.598880634796753,2.492742552689144,0.6020623821089159,16.133619950870983,260.2936927191422
9375,1995.0,DE238,18225.0,9.81054955687686,-0.0022471303747657,8.657252899608334,74.9480277677769,8.51274322671438,72.46679724397154,9.0,38.0,9.0,35.0,38.0,10.0,32.0,11.0,5.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,2.800244482471834,4.998986708344428,2.895242649566506,1.0428409794226734,15.078709540360942,227.36748140257208
9375,1996.0,DE238,18750.0,9.838949031398556,0.0283994745216968,7.135320113406448,50.9127931207826,6.40575542447218,41.03370255815476,29.0,16.0,29.0,15.0,16.0,28.0,15.0,30.0,2.0,4.0,2.0,0.0,16.0,2.0,4.0,0.0,3.0,2.2635178178346926,3.996541322569153,2.219452158913899,0.7877849543471229,13.693753819282705,187.51889366311966
9375,1997.0,DE238,18813.0,9.842303399211133,0.0033543678125749,8.56427124239921,73.34674191338611,6.341405225382731,40.2134202325114,16.0,28.0,16.0,23.0,25.0,9.0,23.0,11.0,3.0,4.0,2.0,3.0,16.0,3.0,4.0,3.0,4.0,2.297610588906788,3.774034104747881,2.361245178260596,0.8015518378929994,14.764959099665736,218.00401721480202
9375,1998.0,DE238,19203.0,9.862821795810111,0.0205183965989821,8.965754578800981,80.38475516729075,8.133582150872332,66.155158604989,14.0,34.0,14.0,29.0,37.0,10.0,33.0,11.0,5.0,2.0,0.0,2.0,8.0,3.0,2.0,2.0,3.0,2.7385798487785618,4.876079158048093,2.7116663431882344,0.858310771467522,16.231228736863347,263.4527863083785
9375,1999.0,DE238,19559.0,9.881190817537515,0.0183690217274037,9.024610751423074,81.44359921470094,7.407873020303745,54.876582684944125,9.0,25.0,10.0,18.0,23.0,3.0,18.0,5.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,3.0,1.0,2.5196847007835874,3.599707899256556,2.5765182224447685,0.5867004428195339,14.945113212172808,223.35640892466225
9375,2000.0,DE238,19862.0,9.896563637463304,0.0153728199257869,9.479031217206485,89.85203281677502,7.309674599080365,53.4313427444407,10.0,26.0,12.0,24.0,33.0,6.0,28.0,8.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.35795954809044,3.5733794416951823,2.3676178940461416,0.6546741610432962,15.463578738690531,239.12226740768185
9375,2001.0,DE238,19842.0,9.895556182209848,-0.0010074552534558,8.717740822933656,75.99900505584398,9.017877673247368,81.32211772965336,8.0,32.0,10.0,27.0,35.0,17.0,31.0,20.0,3.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,2.0,2.92788236144395,4.1806240932619625,2.979156792548257,0.6127412821403304,14.71051626227523,216.399288702664
9375,2002.0,DE238,20541.0,9.930178167789173,0.0346219855793243,9.300360329364604,86.49670225601889,10.186956793888204,103.77408872054502,12.0,29.0,14.0,25.0,29.0,16.0,26.0,17.0,2.0,3.0,1.0,3.0,12.0,2.0,4.0,3.0,3.0,3.5127437220304154,5.192503212647562,3.466374645990508,0.5597022892247289,15.719078895356981,247.08944131845726
9375,2003.0,DE238,21030.0,9.953705268696746,0.0235271009075734,9.221710994199436,85.03995366053877,5.136046770288414,26.378976426590047,22.0,67.0,24.0,54.0,64.0,13.0,53.0,16.0,1.0,4.0,2.0,1.0,16.0,0.0,4.0,1.0,6.0,2.104937200937875,3.70044245332857,2.1051928019634656,0.1493833465137106,15.1778921326392,230.3684095900309
9375,2004.0,DE238,21351.0,9.968853855967382,0.0151485872706356,8.631088150215039,74.49568265678246,7.114897966156139,50.621773068812765,6.0,30.0,11.0,27.0,33.0,4.0,21.0,7.0,2.0,3.0,0.0,2.0,12.0,2.0,3.0,2.0,3.0,2.4118298190359786,4.157680348795083,2.4507682844057213,0.6009952580576815,15.201208749538667,231.07674744705093
9375,2005.0,DE238,21879.0,9.993282551652342,0.0244286956849606,8.388887409249865,70.3734319650709,7.4652723870688975,55.73029181313336,23.0,32.0,27.0,23.0,39.0,8.0,32.0,13.0,3.0,2.0,0.0,3.0,8.0,2.0,4.0,3.0,2.0,2.628617037700316,4.425378128552069,2.68892344992433,0.8739881377735275,15.052771671889756,226.58593500604672
9375,2006.0,DE238,22640.0,10.02747353231712,0.0341909806647766,8.952465149429733,80.14663225175393,7.057736576905665,49.81164558899209,24.0,42.0,28.0,35.0,47.0,6.0,37.0,11.0,1.0,5.0,1.0,3.0,20.0,1.0,5.0,3.0,5.0,2.3843704651708304,4.052483653835619,2.458196080134968,0.9936062951515184,14.793706333912382,218.85374709403933
9375,2007.0,DE238,23131.0,10.0489289881863,0.0214554558691819,9.493353461804508,90.1237599507556,8.684799353735578,75.42573981464591,6.0,24.0,7.0,18.0,34.0,9.0,27.0,11.0,8.0,2.0,1.0,7.0,8.0,6.0,3.0,6.0,3.0,3.090675926596291,4.69692073927202,3.1386351405920507,0.952201211205946,15.45459400353649,238.84447581414605
9375,2008.0,DE238,23740.0,10.07491666816366,0.0259876799773586,9.170897807000008,84.10536658643755,6.857597784799602,47.02664737808841,3.0,34.0,3.0,23.0,37.0,18.0,22.0,21.0,2.0,2.0,0.0,2.0,8.0,0.0,4.0,2.0,5.0,2.348492392054656,3.72279844248388,2.403472774815289,0.6937785781379925,15.18908046083743,230.70816524579337
9375,2009.0,DE238,20911.0,9.9480306152868,-0.1268860528768591,8.843385070634124,78.2054595075145,7.584911464394078,57.53088192269672,20.0,29.0,22.0,13.0,14.0,11.0,6.0,13.0,3.0,3.0,2.0,3.0,12.0,2.0,3.0,3.0,2.0,2.670743473378196,4.104490988952138,2.757011305113898,0.7870092276742492,14.19405773357815,201.47127494414968
9375,2010.0,DE238,22625.0,10.026810768568128,0.0787801532813272,7.714627210025402,59.51547298966431,8.116209935368214,65.87286371496971,31.0,31.0,42.0,22.0,39.0,23.0,27.0,28.0,5.0,2.0,0.0,4.0,8.0,3.0,2.0,3.0,2.0,2.837835641737137,4.426294948994182,2.8761284742258733,0.8822812523841354,14.056080290242791,197.57339312575186
9375,2011.0,DE238,24056.0,10.088139724668364,0.0613289561002368,9.138708484619508,83.51599276685658,7.025993315851753,49.36458207439352,8.0,24.0,11.0,13.0,27.0,1.0,18.0,2.0,2.0,5.0,0.0,2.0,20.0,2.0,6.0,2.0,5.0,2.583085777886676,4.765513785350186,2.605463321702167,1.0225218463737888,15.061765895243232,226.85679188311215
9375,2012.0,DE238,24660.0,10.112937776718336,0.0247980520499702,8.984267500922861,80.71706252813871,7.633649373126259,58.27260275183093,19.0,37.0,22.0,24.0,40.0,18.0,27.0,25.0,2.0,1.0,0.0,2.0,4.0,2.0,1.0,2.0,1.0,2.511068872738901,3.934174795596076,2.523292876686998,0.563920743911624,15.93031914866358,253.77506817827754
9375,2013.0,DE238,25194.0,10.134361149912248,0.0214233731939135,8.623796668997556,74.36986898821336,7.841959315860258,61.496325911607485,7.0,33.0,10.0,26.0,32.0,9.0,21.0,12.0,3.0,3.0,3.0,3.0,12.0,3.0,3.0,2.0,3.0,2.6493105796825183,4.735599058866232,2.7377089643326484,1.4058285170542335,15.618885731682921,243.94959149936832
9375,2014.0,DE238,25930.0,10.16315587853271,0.0287947286204612,10.043798775888016,100.8778938505296,6.29540864081082,39.63216995479553,3.0,29.0,3.0,16.0,43.0,4.0,30.0,7.0,3.0,3.0,1.0,3.0,12.0,3.0,5.0,3.0,4.0,2.1633706669453,4.31849030812961,2.132853857646359,0.8329814198863951,15.441725962197053,238.44690069159049
9375,2015.0,DE238,25983.0,10.165197756999154,0.0020418784664446,9.974572101701131,99.49208861203456,5.774378699152674,33.343449361228124,1.0,49.0,2.0,43.0,53.0,5.0,43.0,9.0,1.0,1.0,0.0,1.0,4.0,1.0,2.0,1.0,3.0,2.1151570326566564,3.991293584100976,2.1526946029565504,0.688068614330274,16.050335382809333,257.61326590066125
9375,2016.0,DE238,26641.0,10.190206661487348,0.0250089044881924,9.294893087482476,86.39503750772953,7.373309934409417,54.365699388860605,5.0,37.0,6.0,19.0,22.0,2.0,11.0,9.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.5780803966466506,4.835326990644658,2.787554425094865,1.3911183261527622,15.490197128314023,239.946207074028
9375,2017.0,DE238,27019.0,10.204295601206814,0.0140889397194676,9.259577847260612,85.73978190947948,7.414015952502858,54.96763254396686,17.0,44.0,19.0,32.0,51.0,14.0,30.0,21.0,3.0,1.0,0.0,1.0,4.0,1.0,3.0,1.0,3.0,2.862554421815775,4.356143419048617,2.917875086671853,0.5795925671713283,15.447313732321016,238.61950154475343
9375,2018.0,DE238,27131.0,10.208432264538738,0.0041366633319235,10.438477884588304,108.96182054703914,6.710112855645723,45.025614535502,6.0,51.0,6.0,39.0,51.0,8.0,38.0,9.0,5.0,2.0,1.0,4.0,8.0,4.0,2.0,6.0,2.0,2.532118058734236,4.898022018063082,2.524651569910829,0.2191895221000037,15.740232777649817,247.75492789460168
9375,2019.0,DE238,27230.0,10.212074585667803,0.0036423211290674,10.054133546841026,101.08560137771411,6.538253241650191,42.74875545194923,5.0,46.0,7.0,38.0,49.0,2.0,32.0,4.0,2.0,4.0,2.0,2.0,16.0,1.0,4.0,2.0,6.0,2.4955165044466354,4.250501129851563,2.6019493652661363,0.7825080987762741,15.508503554772545,240.5136825083927
9376,1990.0,DE239,21493.0,9.975482579707275,,8.271481692027583,68.41740938154749,6.727312011858079,45.25672690488999,8.0,23.0,8.0,23.0,33.0,7.0,29.0,9.0,3.0,4.0,0.0,2.0,16.0,3.0,4.0,2.0,5.0,2.385571635410668,4.191451877044748,2.410751638610651,0.2734829633048993,14.184689712422463,201.20542223770366
9376,1991.0,DE239,24577.0,10.109566325223746,0.1340837455164703,7.336593848789659,53.82560930209826,5.840187160557868,34.10778607034497,25.0,22.0,24.0,19.0,23.0,14.0,22.0,13.0,3.0,5.0,1.0,2.0,20.0,3.0,5.0,2.0,7.0,2.254898517589912,4.351267358643934,2.2357059980485907,0.6808901531193047,13.993255073287434,195.8111875460845
9376,1992.0,DE239,27000.0,10.203592144986466,0.0940258197627201,8.499316363037531,72.23837863899752,7.277103410738964,52.95623405058866,8.0,30.0,7.0,29.0,25.0,11.0,23.0,10.0,3.0,4.0,1.0,3.0,16.0,3.0,4.0,3.0,4.0,2.617663097388116,4.006692874365677,2.6142169376435125,0.5873832125433504,14.211244367492249,201.95946647258017
