Kreise_Code,year,gdp_percap,lngdp_percap,ln_diff(1),earthquake,flood,extreme_temp,storm,hotdays99TMK_hgt+hav_2010,colddays01TMK_hgt+hav_2010,hotdays99TMK_hgt+hav_2020,colddays01TMK_hgt+hav_2020,hotdays95TMK_hgt+hav_2010,colddays05TMK_hgt+hav_2010,hotdays95TMK_hgt+hav_2020,colddays05TMK_hgt+hav_2020,TMK,TMK_hgt+hav,TMK_hgt+hav2
9174,1998,16383,9.703999491,0.043348123,0,0,0,0,3,8,3,8,16,18,15,18,9.120137289,8.865644213,78.5996473
9174,1999,17273,9.756899868,0.052900377,0,1,0,0,2,1,1,2,13,12,9,16,9.012603367,8.724727703,76.1208735
9174,2000,17735,9.783295367,0.0263955,0,0,0,0,2,5,1,5,18,12,16,13,9.706905821,9.431698415,88.95693499
9174,2001,19816,9.894244971,0.110949604,0,0,0,1,2,2,1,2,11,15,11,24,8.939096902,8.651103691,74.84159508
9174,2002,20158,9.911356511,0.01711154,0,1,0,1,7,6,4,6,20,9,17,12,9.647020609,9.385058639,88.07932566
9174,2003,19943,9.900633484,-0.010723027,0,0,1,0,11,6,9,8,29,25,26,29,9.260802931,8.932716611,79.79342605
9174,2004,19718,9.889287203,-0.01134628,0,0,0,0,1,2,3,2,15,16,11,16,8.798068069,8.602197578,73.99780317
9174,2005,20738,9.939723045,0.050435842,0,2,0,0,4,9,3,8,21,32,18,34,8.334233391,8.132164384,66.13209757
9174,2006,19892,9.89807292,-0.041650125,0,0,1,1,7,2,4,3,27,29,23,31,9.124650964,9.2088854,84.80357031
9174,2007,21312,9.967025573,0.068952654,0,0,0,0,5,0,5,1,33,12,27,15,9.744854071,9.764772642,95.35078474
9174,2008,21037,9.954038071,-0.012987502,0,0,0,1,2,1,2,2,22,11,18,15,9.376869979,9.402771866,88.41211877
9174,2009,20433,9.92490652,-0.029131551,0,1,1,0,6,0,5,0,13,11,9,16,9.14968062,9.164258776,83.98363892
9174,2010,21619,9.981327837,0.056421317,0,0,0,0,5,3,2,5,22,19,21,26,8.090077018,8.102832248,65.65589044
9174,2011,23043,10.04511731,0.063789478,0,0,0,0,2,0,2,0,23,10,22,15,9.642554617,9.654130472,93.20223517
9174,2012,23946,10.08355657,0.03843926,0,0,2,0,8,8,5,9,22,22,20,22,9.320622502,9.335383706,87.14938893
9174,2013,24342,10.09995853,0.016401958,0,0,0,0,7,4,5,4,24,18,21,20,8.726077402,8.743463906,76.44816108
9174,2014,25535,10.14780534,0.047846807,0,0,0,0,4,1,2,1,24,7,18,7,10.22316543,10.24428554,104.9453862
9174,2015,26048,10.16769627,0.01989093,0,0,0,0,17,0,14,0,44,1,40,1,10.16523682,10.18665338,103.7679071
9174,2016,27602,10.22564351,0.057947244,0,0,0,0,5,0,5,0,25,5,23,6,9.639329399,9.654802229,93.21520609
9174,2017,28578,10.26039247,0.034748957,0,0,0,0,6,0,6,1,20,13,17,16,9.598160522,9.606233084,92.27971406
9174,2018,29344,10.28684338,0.026450905,0,0,0,0,7,2,5,2,37,12,33,13,10.50274876,10.52179521,110.7081745
9174,2019,30497,10.3253836,0.038540222,0,0,0,0,10,2,6,2,20,6,18,6,10.18620072,10.19815607,104.0023873
9174,2020,29394,10.28854585,-0.036837746,0,0,0,0,7,1,5,1,28,6,24,7,10.24326052,10.25500992,105.1652284
9175,1995,19736,9.890199658,0.016707503,0,0,0,0,4,5,2,4,18,20,19,25,8.154594481,8.921731775,79.59729786
9175,1996,19353,9.870602725,-0.019596933,0,0,0,0,3,11,1,11,10,32,8,31,6.770495561,7.460238299,55.65515548
9175,1997,19813,9.894093567,0.023490842,0,0,0,0,4,5,4,5,19,16,15,18,8.08880004,8.769187958,76.89865744
9175,1998,20845,9.94486939,0.050775823,0,0,0,0,5,7,3,7,15,18,16,17,8.367034104,8.953074868,80.15754958
9175,1999,20691,9.937454102,-0.007415288,0,1,0,0,1,2,0,1,9,14,9,19,8.159039485,8.665604818,75.09270686
9175,2000,21641,9.982344943,0.044890841,0,0,0,0,3,4,2,5,17,13,16,13,8.924993169,9.43702364,89.05741518
9175,2001,22299,10.01229711,0.029952171,0,0,0,1,2,3,2,3,8,14,9,18,8.177786034,8.739729435,76.38287059
9175,2002,22581,10.02486412,0.01256701,0,1,0,1,5,5,5,6,19,10,16,12,8.959829668,9.483464584,89.93610052
9175,2003,22584,10.02499697,0.000132846,0,0,1,0,4,5,3,8,28,25,24,25,8.540368262,9.007495684,81.13497849
9175,2004,23915,10.08226116,0.057264186,0,0,0,0,1,0,0,0,16,16,12,17,7.994065053,8.502199973,72.28740438
9175,2005,24241,10.09580069,0.013539537,0,2,0,0,4,7,4,6,17,32,16,34,7.622182796,8.192249319,67.1129489
9175,2006,25100,10.13062313,0.034822432,0,0,1,1,4,7,2,7,21,42,17,42,8.131468841,8.638314596,74.62047906
9175,2007,26426,10.18210365,0.051480528,0,0,0,0,5,0,6,1,24,15,23,23,8.815227641,9.447513053,89.25550288
9175,2008,27144,10.20891131,0.026807653,0,0,0,1,4,2,4,2,22,14,20,18,8.535988568,9.185760425,84.37819459
9175,2009,26393,10.1808541,-0.028057204,0,1,1,0,5,1,4,1,11,12,11,17,8.34004201,8.941934254,79.9581882
9175,2010,26231,10.1746972,-0.006156906,0,0,0,0,5,5,3,5,21,25,19,32,7.341725492,7.902723174,62.45303356
9175,2011,27832,10.23394172,0.05924452,0,0,0,0,2,2,2,2,17,12,17,18,8.742912338,9.227567872,85.14800884
9175,2012,26697,10.19230648,-0.041635238,0,0,2,0,7,16,5,10,21,24,20,25,8.480077904,8.930623534,79.7560367
9175,2013,27201,10.21100902,0.018702538,0,0,0,0,7,5,7,4,20,24,19,26,8.458545251,8.472081439,71.77616391
9175,2014,29162,10.28062177,0.069612755,0,0,0,0,6,1,4,1,17,6,17,7,9.878014529,9.920825741,98.42278338
9175,2015,30054,10.31075104,0.030129272,0,0,0,0,14,0,9,0,39,4,36,3,9.809717998,9.881002494,97.63421028
9175,2016,30862,10.33728093,0.02652989,0,0,0,0,5,0,4,0,28,10,26,9,9.370095205,9.394202385,88.25103844
9175,2017,32535,10.39007171,0.052790779,0,0,0,0,5,1,3,3,16,16,15,16,9.222833781,9.24654112,85.49852268
9175,2018,33122,10.40795299,0.017881281,0,0,0,0,8,5,6,3,35,11,32,13,10.207306,10.25554701,105.1762444
9175,2019,32464,10.38788706,-0.020065931,0,0,0,0,11,3,10,3,21,7,19,7,9.808346454,9.922319826,98.45243073
9175,2020,32585,10.39160734,0.003720277,0,0,0,0,4,2,4,2,23,7,18,6,9.766939686,9.869606717,97.40913674
9176,1995,15541,9.651236972,0.004449754,0,0,0,0,3,5,2,6,19,16,21,19,8.829492874,8.892507286,79.07668584
9176,1996,15401,9.642187721,-0.009049251,0,0,0,0,0,8,1,9,12,33,12,35,7.293716475,7.439981073,55.35331837
9176,1997,16205,9.693075116,0.050887394,0,0,0,0,7,5,5,6,18,19,18,20,8.76656106,8.723661393,76.1022681
9176,1998,16705,9.723463355,0.030388239,0,0,0,0,2,6,2,5,22,19,23,22,8.924193815,9.064844501,82.17140583
9176,1999,16912,9.735778708,0.012315353,0,1,0,0,3,0,2,0,11,7,13,10,8.994195575,9.122367423,83.21758741
9176,2000,18535,9.827416116,0.091637407,0,0,0,0,2,3,1,4,21,12,24,12,9.585599174,9.716690808,94.41408026
9176,2001,19377,9.871842075,0.044425959,0,0,0,1,2,2,2,4,16,17,18,21,8.725307113,8.883492068,78.91643133
9176,2002,19233,9.864382833,-0.007459242,0,1,0,1,6,4,5,4,19,12,20,12,9.348868728,9.492382868,90.10533252
9176,2003,19440,9.875088078,0.010705245,0,0,1,0,10,5,11,5,35,21,38,20,9.292720174,9.411752202,88.58107951
9176,2004,20252,9.916008833,0.040920755,0,0,0,0,8,0,5,0,25,13,26,16,8.55559696,8.711203627,75.88506863
9176,2005,20056,9.90628364,-0.009725193,0,2,0,0,1,13,2,12,15,35,11,35,8.291999061,7.977027832,63.63297303
9176,2006,20764,9.940975997,0.034692357,0,0,1,1,3,5,4,5,18,31,17,31,8.979275794,8.588822457,73.7678712
9176,2007,21730,9.986449073,0.045473076,0,0,0,0,3,0,3,0,21,8,27,14,9.5724968,9.270256143,85.93764896
9176,2008,23250,10.05406041,0.067611338,0,0,0,1,1,3,3,3,12,16,13,18,9.272778756,8.875044553,78.76641582
9176,2009,22508,10.02162608,-0.03243433,0,1,1,0,3,7,4,7,10,22,10,22,8.89640265,8.57550124,73.53922151
9176,2010,25240,10.13618532,0.114559236,0,0,0,0,4,6,2,7,14,28,16,34,7.835104007,7.640602962,58.37881362
9176,2011,26522,10.18572986,0.04954454,0,0,0,0,1,3,1,3,13,14,15,15,9.379921915,9.066122656,82.19458002
9176,2012,26502,10.18497548,-0.000754375,0,0,2,0,2,13,2,10,16,29,15,28,9.060374258,8.792944999,77.31588175
9176,2013,28092,10.24324012,0.058264636,0,0,0,0,4,3,5,4,16,23,17,23,8.634932956,8.502906936,72.29942635
9176,2014,29511,10.29251835,0.049278237,0,0,0,0,1,0,1,0,13,5,13,7,10.11537954,9.83295905,96.68708368
9176,2015,31349,10.35293765,0.060419293,0,0,0,0,15,0,12,0,36,5,34,6,9.877767857,9.669256602,93.49452324
9176,2016,32689,10.39479391,0.041856261,0,0,0,0,5,1,5,1,19,12,16,11,9.314600482,9.209616515,84.81703635
9176,2017,34127,10.43784414,0.04305023,0,0,0,0,3,4,2,4,17,16,16,17,9.26203821,9.078383917,82.41705455
9176,2018,35679,10.48231756,0.044473421,0,0,0,0,4,5,3,2,31,15,30,15,10.34719358,10.15222406,103.0676534
9176,2019,36732,10.51140359,0.029086029,0,0,0,0,5,3,5,3,13,10,13,9,9.95406122,9.639132242,92.91287038
9176,2020,35874,10.48776808,-0.023635511,0,0,0,0,6,1,5,0,16,8,14,9,9.827598103,9.478353074,89.83917699
9177,1995,17748,9.784028112,-0.013265244,0,0,0,0,1,5,1,6,14,23,15,27,8.404287314,8.356740436,69.83511071
9177,1996,17357,9.761751162,-0.02227695,0,0,0,0,3,14,1,13,7,40,6,44,6.857628847,6.811922461,46.40228762
9177,1997,17830,9.788637711,0.026886549,0,0,0,0,4,6,2,7,18,18,16,22,8.265285778,8.214626401,67.4800869
9177,1998,18233,9.810988418,0.022350707,0,0,0,0,3,6,2,8,18,16,15,17,8.786580261,8.732295894,76.25299158
9177,1999,18754,9.839162342,0.028173924,0,1,0,0,2,1,2,1,7,13,9,15,8.712448797,8.661350254,75.01898822
9177,2000,19491,9.8777081,0.038545758,0,0,0,0,3,4,1,6,19,11,21,11,9.389110431,9.331944975,87.08519702
9177,2001,19719,9.889337917,0.011629817,0,0,0,1,2,2,3,2,9,14,9,19,8.613428699,8.558735221,73.25194858
9177,2002,19913,9.899128064,0.009790147,0,1,0,1,6,6,4,6,20,8,18,12,9.393822965,9.346271904,87.3527985
9177,2003,20073,9.907130907,0.008002844,0,0,1,0,6,4,7,6,28,22,27,26,8.977164939,8.93028987,79.75007716
9177,2004,20874,9.946259644,0.039128737,0,0,0,0,1,0,4,1,16,18,14,17,8.541333581,8.497604996,72.20929067
9177,2005,21014,9.952944161,0.006684517,0,2,0,0,6,7,5,7,23,27,23,31,8.363339734,8.363339734,69.9454515
9177,2006,21979,9.997842731,0.04489857,0,0,1,1,9,3,9,3,29,25,29,30,9.046512417,9.046512417,81.83938691
9177,2007,22108,10.00369481,0.005852082,0,0,0,0,7,0,6,0,34,6,36,12,9.838257168,9.838257168,96.79130411
9177,2008,22905,10.03911051,0.035415693,0,0,0,1,4,0,4,1,27,9,24,12,9.55716506,9.55716506,91.33940398
9177,2009,22660,10.02835653,-0.010753972,0,1,1,0,5,0,4,0,13,12,12,16,8.998049475,9.057134647,82.03168802
9177,2010,24524,10.10740751,0.079050974,0,0,0,0,7,3,4,5,22,18,21,24,7.969437724,8.028409448,64.45535827
9177,2011,26121,10.17049487,0.063087359,0,0,0,0,3,1,2,2,23,11,24,16,9.334784306,9.378327259,87.95302217
9177,2012,27558,10.22404815,0.053553286,0,0,2,0,6,11,4,9,18,24,14,25,8.968650043,9.004590742,81.08265443
9177,2013,27737,10.23052254,0.006474387,0,0,0,0,7,3,7,4,19,16,18,21,8.470439068,8.50180006,72.28060425
9177,2014,28299,10.25058175,0.020059206,0,0,0,0,3,0,1,0,12,5,14,7,9.926891961,9.947159453,98.94598118
9177,2015,28953,10.2734291,0.022847357,0,0,0,0,13,0,11,0,41,2,35,2,9.84719118,9.862854331,97.27589555
9177,2016,29728,10.29984464,0.026415537,0,0,0,0,4,0,4,0,21,6,21,7,9.33416713,9.34705886,87.36750934
9177,2017,31000,10.34174248,0.041897842,0,0,0,0,3,5,3,5,21,9,17,13,9.153795123,9.15954915,83.89734064
9177,2018,30949,10.34009597,-0.001646516,0,0,0,0,4,5,4,4,33,12,27,12,10.16827093,10.17209347,103.4714855
9177,2019,32272,10.38195526,0.041859293,0,0,0,0,5,2,5,2,16,9,16,9,9.780198413,9.794921047,95.94047832
9177,2020,31038,10.34296754,-0.038987721,0,0,0,0,7,0,4,0,19,6,16,7,9.638573415,9.642307074,92.9740857
9178,1995,28222,10.24785709,0.069886697,0,0,0,0,1,6,1,6,14,25,16,26,8.404287314,8.504224805,72.32183954
9178,1996,31298,10.35130948,0.103452382,0,0,0,0,4,13,1,14,8,38,7,44,6.857628847,6.953697855,48.35391386
9178,1997,33124,10.40801337,0.056703897,0,0,0,0,4,6,4,6,18,18,17,21,8.265285778,8.371765346,70.08645501
9178,1998,34156,10.43869355,0.030680171,0,0,0,0,2,6,2,7,18,16,18,17,8.786580261,8.900679096,79.22208837
9178,1999,33774,10.42744655,-0.01124699,0,1,0,0,2,1,2,1,7,12,9,17,8.712448797,8.819851434,77.78977932
9178,2000,34461,10.44758353,0.020136974,0,0,0,0,4,4,1,5,18,11,22,11,9.389110431,9.509264948,90.42611985
9178,2001,36476,10.50440979,0.05682626,0,0,0,1,3,1,3,1,9,12,9,17,8.613428699,8.728387434,76.1847472
9178,2002,36900,10.51596683,0.011557041,0,1,0,1,6,4,5,6,20,8,20,12,9.393822965,9.511574617,90.47005169
9178,2003,36142,10.4952109,-0.020755927,0,0,1,0,6,5,7,6,31,21,31,23,8.977164939,9.102819503,82.8613229
9178,2004,38787,10.56584042,0.070629515,0,0,0,0,1,0,4,1,17,17,16,18,8.541333581,8.658553594,74.97055034
9178,2005,39192,10.57622792,0.010387505,0,2,0,0,4,7,5,7,21,29,23,33,8.363339734,8.363339734,69.9454515
9178,2006,40994,10.62118099,0.04495307,0,0,1,1,8,4,8,4,29,25,27,30,9.046512417,9.046512417,81.83938691
9178,2007,42762,10.66340514,0.042224143,0,0,0,0,7,0,6,0,34,6,34,12,9.838257168,9.838257168,96.79130411
9178,2008,41480,10.63296666,-0.030438474,0,0,0,1,3,1,3,1,26,8,22,12,9.55716506,9.55716506,91.33940398
9178,2009,41925,10.64363759,0.010670924,0,1,1,0,6,0,5,0,12,12,11,15,8.998049475,9.15075862,83.73638331
9178,2010,44284,10.69837872,0.05474113,0,0,0,0,7,3,5,5,20,18,21,24,7.969437724,8.121853656,65.9645068
9178,2011,45224,10.7193832,0.021004481,0,0,0,0,3,1,2,2,23,13,23,17,9.334784306,9.44817873,89.26808131
9178,2012,44683,10.7073484,-0.012034803,0,0,2,0,5,11,4,9,17,24,14,25,8.968650043,9.069121062,82.24895683
9178,2013,45939,10.73506971,0.027721313,0,0,0,0,7,3,6,4,19,19,19,20,8.470439068,8.558107668,73.24120686
9178,2014,46127,10.73915374,0.004084032,0,0,0,0,2,0,1,0,14,6,14,7,9.926891961,9.983549055,99.67125174
9178,2015,50053,10.82083772,0.081683982,0,0,0,0,13,0,10,0,38,2,34,2,9.84719118,9.890976992,97.83142585
9178,2016,50116,10.8220956,0.001257874,0,0,0,0,4,0,4,0,19,6,18,8,9.33416713,9.37020553,87.80075167
9178,2017,49551,10.81075772,-0.011337876,0,0,0,0,3,5,3,5,19,10,16,11,9.153795123,9.169880314,84.08670497
9178,2018,50088,10.82153674,0.010779016,0,0,0,0,3,6,4,4,27,12,23,12,10.16827093,10.1789567,103.6111595
9178,2019,51151,10.84253732,0.021000584,0,0,0,0,5,1,5,2,16,10,16,9,9.780198413,9.821355043,96.45901489
9178,2020,45493,10.72531375,-0.117223575,0,0,0,0,7,0,4,0,18,6,16,7,9.638573415,9.649010732,93.10340811
7131,1995,15176,9.627470512,0.024345085,0,0,0,0,2,4,1,6,17,24,16,23,10.15330709,10.5838709,112.0183232
7131,1996,15541,9.651236972,0.02376646,0,0,0,0,2,10,1,11,11,34,12,34,8.376251611,8.914073436,79.46070521
7131,1997,15900,9.674074388,0.022837416,0,0,0,0,1,7,0,7,17,20,16,21,9.842271597,10.30738097,106.2421025
7131,1998,15697,9.66122489,-0.012849498,0,0,0,0,5,10,5,10,17,23,18,26,9.865830773,10.3289069,106.6863177
7131,1999,15760,9.665230363,0.004005473,0,0,0,0,7,0,3,0,14,10,13,12,10.43377251,10.92683162,119.3956493
7131,2000,15970,9.678467241,0.013236878,0,0,0,0,5,3,5,4,19,9,20,10,10.58593509,11.08467429,122.8700042
7131,2001,15982,9.679218368,0.000751127,0,0,0,0,2,2,2,1,13,17,13,18,9.967605137,10.42871815,108.7581623
7131,2002,16312,9.699656312,0.020437944,0,0,0,0,3,1,3,1,17,12,19,13,10.46404171,10.94262045,119.7409422
7131,2003,16031,9.682279627,-0.017376686,0,0,1,0,6,7,3,9,30,16,25,18,10.42943676,10.92211402,119.2925747
7131,2004,16776,9.727704573,0.045424946,0,0,0,0,4,1,4,0,16,11,14,13,9.516098134,10.13672921,102.753279
7131,2005,17028,9.742614327,0.014909754,0,0,0,0,7,6,5,4,27,23,28,25,9.900952936,10.48029453,109.8365734
7131,2006,17569,9.773891264,0.031276937,0,0,1,0,9,3,5,3,32,25,27,26,10.34118632,10.92094486,119.2670366
7131,2007,17997,9.797960356,0.024069092,0,1,0,0,4,1,4,1,24,9,24,15,10.50154261,11.0637592,122.4067676
7131,2008,18701,9.836332277,0.038371921,0,0,0,0,2,2,2,2,8,22,8,28,9.914964673,10.48014736,109.8334887
7131,2009,18870,9.845328638,0.008996361,0,0,1,0,1,6,1,7,8,14,6,16,9.966592422,10.51956541,110.6612564
7131,2010,19706,9.888678437,0.043349799,0,0,0,0,10,8,6,7,20,49,17,50,8.65828181,9.238464797,85.34923181
7131,2011,20734,9.939530144,0.050851707,0,0,0,0,5,1,6,1,23,11,24,12,10.55739401,11.12887446,123.8518468
7131,2012,21272,9.965146933,0.025616789,0,0,2,0,2,13,2,11,18,21,16,23,9.716546059,10.28262577,105.7323928
7131,2013,22065,10.00174792,0.036600989,0,0,0,0,7,6,3,5,16,25,13,27,9.273179403,9.873070595,97.47752298
7131,2014,22808,10.03486663,0.033118709,0,0,0,0,3,0,0,0,18,7,18,9,10.98045656,11.54502607,133.2876269
7131,2015,23639,10.07065317,0.035786539,0,0,0,0,12,0,8,0,35,5,31,7,10.46624755,11.03300421,121.7271819
7131,2016,24567,10.10915936,0.038506188,0,0,0,0,3,0,2,2,16,8,13,8,10.17410878,10.73278024,115.1925717
7131,2017,25339,10.14009999,0.030940632,0,0,0,0,5,0,5,0,16,8,16,8,10.44960445,11.00538143,121.1184205
7131,2018,26517,10.18554132,0.045441326,0,0,0,0,12,6,9,5,42,18,39,17,11.16077895,11.6497788,135.7173461
7131,2019,27034,10.20485061,0.019309296,0,0,0,0,7,3,7,2,16,8,15,8,10.7698337,11.26954757,127.0027024
7131,2020,26429,10.18221717,-0.022633441,0,0,0,0,8,0,7,1,26,5,25,6,11.31136123,11.84619478,140.3323309
7132,1995,16682,9.722085573,0.055650352,0,0,0,0,5,5,1,7,19,24,18,27,8.531055428,9.2698179,85.9295239
7132,1996,16631,9.719023703,-0.00306187,0,0,0,0,2,11,0,10,10,40,9,41,6.738788778,7.498761509,56.23142417
7132,1997,16924,9.736488012,0.017464309,0,0,0,0,1,6,0,7,18,20,13,18,8.499208909,9.124054235,83.24836568
7132,1998,17555,9.773094089,0.036606077,0,0,0,0,5,6,4,9,14,21,14,24,8.297732655,9.01444535,81.26022496
7132,1999,17369,9.762442287,-0.010651802,0,0,0,0,9,0,3,1,17,10,16,12,8.92078021,9.599408103,92.14863593
7132,2000,18052,9.801011761,0.038569474,0,0,0,0,2,4,1,5,19,10,17,10,9.141524224,9.818910388,96.41100121
7132,2001,18044,9.800568499,-0.000443262,0,0,0,0,1,3,1,2,17,14,13,14,8.495110727,9.185677263,84.37666678
7132,2002,17855,9.79003886,-0.010529638,0,0,0,0,5,1,3,1,20,12,17,12,9.010199693,9.740517232,94.87767595
7132,2003,17696,9.781093904,-0.008944956,0,0,1,0,4,7,3,6,30,19,26,19,9.096573221,9.73300509,94.73138807
7132,2004,18429,9.82168079,0.040586886,0,0,0,0,6,1,5,1,19,16,15,16,8.186105858,8.855417416,78.41841762
7132,2005,18902,9.847023016,0.025342226,0,0,0,0,7,6,4,6,28,24,23,25,8.819729903,9.257509843,85.70148849
7132,2006,19731,9.889946282,0.042923266,0,0,1,0,7,4,2,3,30,24,26,22,9.254125917,9.675602444,93.61728265
7132,2007,20461,9.926275914,0.036329632,0,1,0,0,6,1,6,1,27,11,23,10,9.426545912,9.818545435,96.40383446
7132,2008,21517,9.976598599,0.050322685,0,0,0,0,2,2,2,2,8,19,8,23,8.848542619,9.24174947,85.40993327
7132,2009,20127,9.909817476,-0.066781123,0,0,1,0,1,7,1,7,8,16,7,17,8.911800222,9.25915044,85.73186687
7132,2010,21624,9.981559088,0.071741612,0,0,0,0,7,8,3,8,20,53,16,53,7.586258747,7.983826043,63.74147829
7132,2011,22760,10.03275989,0.0512008,0,0,0,0,8,1,3,2,22,9,22,14,9.510301033,9.852760536,97.07689017
7132,2012,22589,10.02521834,-0.007541547,0,0,2,0,1,12,1,10,21,24,20,24,8.594970852,8.987989114,80.78394831
7132,2013,23264,10.05466238,0.029444039,0,0,0,0,7,8,3,6,15,29,13,28,8.146362647,8.603391998,74.01835388
7132,2014,24066,10.08855533,0.033892955,0,0,0,0,4,0,0,1,20,9,20,9,9.942335509,10.35112118,107.1457098
7132,2015,24892,10.12230175,0.033746411,0,0,0,0,13,0,8,0,36,5,32,7,9.376410864,9.780768562,95.66343367
7132,2016,25634,10.15167487,0.029373129,0,0,0,0,5,0,3,2,16,12,15,11,9.086867713,9.440260354,89.11851555
7132,2017,26413,10.18161159,0.029936718,0,0,0,0,6,0,5,0,15,8,16,8,9.294567332,9.658046464,93.2778615
7132,2018,27296,10.21449545,0.032883858,0,0,0,0,16,6,13,4,45,16,44,15,10.23906959,10.55899297,111.4923325
7132,2019,27852,10.23466006,0.020164606,0,0,0,0,10,3,9,3,23,8,20,11,9.823101639,10.13175695,102.6524988
7132,2020,26804,10.19630641,-0.038353647,0,0,0,0,10,1,7,1,26,6,24,6,10.34190974,10.71089444,114.7232597
7133,1995,19094,9.857129429,0.019247633,0,0,0,0,4,5,1,6,20,17,15,22,10.64388121,10.64388121,113.2922072
7133,1996,19304,9.868067607,0.010938179,0,0,0,0,0,10,0,11,10,42,8,49,8.940559727,8.813161027,77.67180728
7133,1997,19532,9.879809425,0.011741818,0,0,0,0,5,8,2,10,13,26,11,30,10.22836086,10.07496943,101.5050091
7133,1998,19724,9.889591447,0.009782022,0,0,0,0,4,9,3,8,17,24,13,27,10.39028514,10.30588234,106.2112108
7133,1999,19804,9.893639216,0.004047769,0,0,0,0,0,0,0,0,12,8,9,7,10.86419067,10.75489437,115.667753
7133,2000,19604,9.883488906,-0.01015031,0,0,0,0,1,3,0,4,13,13,12,15,11.01422831,10.89283013,118.6537483
7133,2001,19794,9.89313414,0.009645234,0,0,0,0,2,1,1,2,12,15,9,22,10.53103879,10.44051744,109.0044045
7133,2002,20484,9.927399373,0.034265232,0,0,0,0,3,5,3,4,12,17,11,20,10.95223598,10.82669335,117.2172889
7133,2003,20384,9.922505558,-0.004893814,0,0,1,0,6,6,6,7,30,17,25,23,11.08908794,10.9576908,120.0709876
7133,2004,21516,9.976552123,0.054046565,0,0,0,0,2,1,1,1,16,15,10,22,10.33354051,10.19961568,104.03216
7133,2005,21680,9.984145456,0.007593332,0,0,0,0,12,4,7,3,33,14,29,20,10.82445917,10.80065272,116.6540992
7133,2006,22566,10.02419963,0.040054172,0,0,1,0,9,4,5,3,36,22,29,24,11.2506698,11.24844355,126.5274822
7133,2007,23331,10.05753823,0.0333386,0,1,0,0,8,0,8,0,34,7,32,10,11.51854871,11.53151543,132.975848
7133,2008,23838,10.07903623,0.021497998,0,0,0,0,4,3,4,3,13,12,13,15,10.9493329,10.96766452,120.289665
7133,2009,23139,10.04927478,-0.02976144,0,0,1,0,2,4,2,6,10,15,9,18,10.83211086,10.8277498,117.2401658
7133,2010,24165,10.09266058,0.0433858,0,0,0,0,6,2,5,3,19,33,17,36,9.744768625,9.746493489,94.99413532
7133,2011,25291,10.13820388,0.045543296,0,0,0,0,8,1,7,1,25,8,25,10,11.37253008,11.37332458,129.352512
7133,2012,25838,10.15960156,0.021397675,0,0,2,0,1,12,2,10,22,16,21,19,10.86330367,10.88285447,118.4365215
7133,2013,26524,10.18580526,0.026203707,0,0,0,0,7,5,4,6,22,18,18,21,10.50647209,10.53595966,111.0064459
7133,2014,27544,10.22354001,0.037734743,0,0,0,0,3,0,0,1,19,7,19,7,11.98685836,11.99986109,143.9966661
7133,2015,27845,10.2344087,0.010868691,0,0,0,0,19,0,11,0,40,0,35,1,11.71963518,11.74236187,137.8830624
7133,2016,28575,10.26028749,0.025878793,0,0,0,0,10,0,6,0,23,5,21,8,11.18572673,11.19600693,125.3505711
7133,2017,29613,10.29596873,0.035681244,0,0,0,0,8,0,7,0,20,3,17,6,11.34296947,11.37717596,129.4401328
7133,2018,29824,10.30306872,0.007099984,0,0,0,0,12,3,7,4,50,13,43,13,12.29319924,12.28576473,150.940015
7133,2019,30347,10.32045294,0.017384227,0,0,0,0,9,2,6,2,22,5,19,5,11.81952349,11.82747377,139.8891357
7133,2020,29410,10.28909003,-0.031362913,0,0,0,0,15,0,10,0,31,5,24,6,12.28768601,12.31591615,151.6817906
7134,1995,16772,9.727466108,0.007480809,0,0,0,0,0,7,0,7,6,24,5,29,8.97733999,8.614307727,74.20629761
7134,1996,16987,9.740203625,0.012737516,0,0,0,0,0,11,0,13,4,45,2,56,7.26787673,6.83046136,46.65520238
7134,1997,17096,9.746599797,0.006396172,0,0,0,0,4,8,1,11,8,28,7,33,8.783299731,8.151975857,66.45471038
7134,1998,17941,9.794843875,0.048244078,0,0,0,0,0,12,0,14,8,29,5,32,8.5973913,8.150012584,66.42270512
7134,1999,18937,9.848872959,0.054029084,0,0,0,0,0,1,0,1,4,16,3,22,9.044286514,8.463514157,71.63107189
7134,2000,18739,9.838362193,-0.010510767,0,0,0,0,2,2,1,3,25,10,20,12,9.685720296,9.886933534,97.75145471
7134,2001,19142,9.859640153,0.02127796,0,0,0,0,3,2,1,2,20,15,12,18,9.174403268,9.281284353,86.14223924
7134,2002,19348,9.870344334,0.010704181,0,0,0,0,6,2,5,4,23,12,18,14,9.570453576,9.716700635,94.41427124
7134,2003,19042,9.854402345,-0.015941989,0,0,1,0,14,5,9,5,40,17,33,19,9.88839083,10.07046176,101.4142001
7134,2004,19903,9.898625753,0.044223408,0,0,0,0,5,0,1,0,23,11,9,16,8.71825171,8.899753309,79.20560897
7134,2005,19795,9.89318466,-0.005441094,0,0,0,0,10,4,6,4,35,17,26,18,9.289531597,9.425813085,88.84595231
7134,2006,20584,9.932269354,0.039084694,0,0,1,0,9,4,4,3,33,19,23,23,9.615108807,9.810611165,96.24809143
7134,2007,21333,9.968010449,0.035741095,0,1,0,0,9,0,7,0,30,6,29,10,9.660796851,9.900271655,98.01537884
